CATEGORIA	NOMBRE_LIBRO	UM	VU_LIBRO	MATCH_IDU	UM_IDU	VU_IDU	RATIO	PUNTAJE	BANDERA
RED DE MEDIA TENSIÓN	Relleno y compactación con base granular clase B	M3	255369	BASE GRANULAR CLASE A (BG_A) (SUMINISTRO, EXTENDIDO MANUAL, HUMEDECIMIENTO Y COMPACTACIÓN)	M3	255369	1	0.57	ok
RED DE MEDIA TENSIÓN	Transporte y disposición final de sobrantes	M3	106000	DEMOLICION PAVIMENTO ASFALTICO (INCLUYE CARGUE). NO INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL DE SOBRANTES.	M3	43555	2.43	0.67	caro frente a IDU
RED DE MEDIA TENSIÓN	Reposición de pavimento, andén o zona dura afectada	M2	265000					0.36	sin referencia
RED DE MEDIA TENSIÓN	Suministro e instalación de banco de ductos PVC-TDP 4Ø6"	ML	276443	8 DUCTOS D=4" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	248532	1.11	0.91	ok
RED DE MEDIA TENSIÓN	Suministro e instalación de banco de ductos PVC-TDP 6Ø6"	ML	649111	8 DUCTOS D=4" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	248532	2.61	0.91	caro frente a IDU
RED DE MEDIA TENSIÓN	Suministro e instalación de banco de ductos PVC-TDP 12Ø6"	ML	649111	12 DUCTOS D=4" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN. NO INCLUYE RELLENOS)	ML	360330	1.8	0.86	caro frente a IDU
RED DE MEDIA TENSIÓN	Suministro e instalación de banco de ductos PVC-TDP 9Ø6"	ML	649111	8 DUCTOS D=4" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	248532	2.61	0.91	caro frente a IDU
RED DE MEDIA TENSIÓN	Bajante o transición en tubería conduit IMC Ø6"	UN	3445000					0.33	sin referencia
RED DE MEDIA TENSIÓN	Cinta de señalización para red de media tensión	ML	1696					0.36	sin referencia
RED DE MEDIA TENSIÓN	Limpieza, mandrilado y verificación de ductos MT	ML	12720					0.2	sin referencia
RED DE MEDIA TENSIÓN	Construcción de caja de inspección doble norma CS276	UN	3981431					0.43	sin referencia
RED DE MEDIA TENSIÓN	Construcción de cárcamo de protección para red MT en cruce	ML	596971					0.31	sin referencia
RED DE MEDIA TENSIÓN	Suministro cable 3x120 mm² Al XLPE 15 kV	ML	229288	CABLE DE 3X20 XLPE-15-KV-AL (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	229288	1	0.71	ok
RED DE MEDIA TENSIÓN	Tendido, conexionado e identificación cable 3x120 mm² Al XLPE 15 kV	ML	53000					0.5	sin referencia
RED DE MEDIA TENSIÓN	Suministro cable 3x185 mm² Al XLPE 15 kV	ML	229288	CABLE DE 3X20 XLPE-15-KV-AL (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	229288	1	0.71	ok
RED DE MEDIA TENSIÓN	Tendido, conexionado e identificación cable 3x185 mm² Al XLPE 15 kV	ML	68377					0.5	sin referencia
RED DE MEDIA TENSIÓN	Suministro cable 3x240 mm² Al XLPE 15 kV	ML	229288	CABLE DE 3X20 XLPE-15-KV-AL (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	229288	1	0.71	ok
RED DE MEDIA TENSIÓN	Tendido, conexionado e identificación cable 3x240 mm² Al XLPE 15 kV	ML	84800					0.5	sin referencia
RED DE MEDIA TENSIÓN	Juego de terminales premoldeados 15 kV para cable MT	JG	8480000					0	sin referencia
RED DE MEDIA TENSIÓN	Empalme premoldeado 15 kV	JG	10600000					0	sin referencia
RED DE MEDIA TENSIÓN	Celda MT SF6 17,5 kV - 630 A norma CTS508	UN	28194007					0.16	sin referencia
RED DE MEDIA TENSIÓN	Fusible limitador de corriente norma CTS507	UN	1590000					0.12	sin referencia
RED DE MEDIA TENSIÓN	Caja de maniobra pedestal de 5 vías ET512 Fig. 4	UN	106000000					0.24	sin referencia
RED DE MEDIA TENSIÓN	Caja de maniobra pedestal de 3 vías ET512 Fig. 1	UN	79500000					0.24	sin referencia
RED DE MEDIA TENSIÓN	Suministro e instalación CDMT-7, 1 entrada, 1 salida y 2 derivaciones	UN	180200000	SALIDA PARA ILUMINACIÓN (SUMINISTRO E INSTALACIÓN)	UN	56562	3185.88	0.6	caro frente a IDU
RED DE MEDIA TENSIÓN	Retiro controlado de barraje preformado B-2 existente	UN	5300000					0.25	sin referencia
RED DE MEDIA TENSIÓN	Suministro e instalación transformador trifásico tipo aceite 30 kVA, 11,4 kV / 208-120 V	UN	42400000	TRANSFORMADOR TIPO PEDESTAL PARA AP DE 45 KVA 11.4/0.208-0.120 KV EN ACEITE VEGETAL (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	6694730	6.33	0.75	caro frente a IDU
RED DE MEDIA TENSIÓN	Suministro e instalación transformador trifásico tipo aceite 45 kVA, 11,4 kV / 208-120 V	UN	46640000	TRANSFORMADOR TIPO PEDESTAL PARA AP DE 45 KVA 11.4/0.208-0.120 KV EN ACEITE VEGETAL (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	6694730	6.97	0.83	caro frente a IDU
RED DE MEDIA TENSIÓN	Suministro e instalación transformador trifásico tipo aceite 112,5 kVA, 11,4 kV / 208-120 V	UN	58300000	TRANSFORMADOR TIPO PEDESTAL PARA AP DE 45 KVA 11.4/0.208-0.120 KV EN ACEITE VEGETAL (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	6694730	8.71	0.75	caro frente a IDU
RED DE MEDIA TENSIÓN	Suministro e instalación transformador trifásico tipo aceite 150 kVA, 11,4 kV / 208-120 V	UN	65720000	TRANSFORMADOR TIPO PEDESTAL PARA AP DE 150 KVA 11.4/0.208-0.120 KV EN ACEITE VEGETAL (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	14133951	4.65	0.83	caro frente a IDU
RED DE MEDIA TENSIÓN	Suministro e instalación transformador trifásico tipo aceite 225 kVA, 11,4 kV / 208-120 V	UN	61785163	TRANSFORMADOR SEMISUMERGIBLE 225 KVA 11.4 /0.208-0.120 KV DYN5. (SUMINISTRO E INSTALACIÓN)	UN	61785163	1	0.82	ok
RED DE MEDIA TENSIÓN	Suministro e instalación transformador trifásico tipo aceite 300 kVA, 11,4 kV / 208-120 V	UN	90100000	TRANSFORMADOR TIPO PEDESTAL PARA AP DE 45 KVA 11.4/0.208-0.120 KV EN ACEITE VEGETAL (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	6694730	13.46	0.75	caro frente a IDU
RED DE MEDIA TENSIÓN	Suministro e instalación transformador trifásico tipo aceite 400 kVA, 11,4 kV / 208-120 V	UN	106000000	TRANSFORMADOR TIPO PEDESTAL PARA AP DE 45 KVA 11.4/0.208-0.120 KV EN ACEITE VEGETAL (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	6694730	15.83	0.75	caro frente a IDU
RED DE MEDIA TENSIÓN	Suministro e instalación transformador trifásico tipo aceite 500 kVA, 11,4 kV / 208-120 V	UN	127200000	TRANSFORMADOR TIPO PEDESTAL PARA AP DE 45 KVA 11.4/0.208-0.120 KV EN ACEITE VEGETAL (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	6694730	19	0.75	caro frente a IDU
RED DE MEDIA TENSIÓN	Suministro e instalación transformador trifásico tipo aceite 630 kVA, 11,4 kV / 208-120 V	UN	153700000	TRANSFORMADOR TIPO PEDESTAL PARA AP DE 45 KVA 11.4/0.208-0.120 KV EN ACEITE VEGETAL (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	6694730	22.96	0.75	caro frente a IDU
RED DE MEDIA TENSIÓN	Base, foso de aceite, cerramiento y adecuación civil del centro de transformación	UN	12720000					0.17	sin referencia
RED DE MEDIA TENSIÓN	Sistema de puesta a tierra completo por centro de transformación	UN	8480000					0.36	sin referencia
RED DE MEDIA TENSIÓN	Malla o puesta a tierra para CDMT y cajas de maniobra	UN	6360000					0.5	sin referencia
RED DE MEDIA TENSIÓN	Estructura de transición aérea-subterránea MT en punto de conexión	UN	15900000					0.19	sin referencia
RED DE MEDIA TENSIÓN	Retiro de cable existente 3x120 mm² Al entre Colegio L6 y Supermercado L12	ML	47700					0.24	sin referencia
RED DE MEDIA TENSIÓN	Prueba VLF para circuito de media tensión	UN	3011081					0.18	sin referencia
RED DE MEDIA TENSIÓN	Pruebas, coordinación, energización y recibo por operador de red	GB	31800000					0	sin referencia
RED DE MEDIA TENSIÓN	Planos récord, rotulado e inventario final de red MT	GB	21200000					0	sin referencia
CIMENTACIÓN REDES (ESTUDIO SUELOS AUS-10786-22)	Cimentación de tubería en gravilla (cama y atraque)	M3	149872.75					0.25	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Construcción de cuneta en concreto fundida en sitio	ML	132627					0.35	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Construcción de captación de aguas lluvias	UN	14543853.2322303					0.2	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Alcantarilla rural con cabezales (descole)	UN	37186137.0100324					0	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Conformación de dique del reservorio con material del sitio	M3	23203.0077192135					0.29	sin referencia
RED DE TELECOMUNICACIONES (PPTO 240917)	Canalización banco de ductos TDP PVC 8Ø3" EPM RS1-003	ML	301685.576478172					0.53	sin referencia
RED DE TELECOMUNICACIONES (PPTO 240917)	Canalización banco de ductos TDP PVC 7Ø3" EPM RS1-003	ML	222617.0135125					0.53	sin referencia
RED DE TELECOMUNICACIONES (PPTO 240917)	Canalización banco de ductos TDP PVC 6Ø3" EPM RS1-003	ML	226252.258027543					0.53	sin referencia
RED DE TELECOMUNICACIONES (PPTO 240917)	Canalización banco de ductos TDP PVC 5Ø3" EPM RS1-003	ML	188537.983668445					0.53	sin referencia
RED DE TELECOMUNICACIONES (PPTO 240917)	Cárcamo de protección de ductos ETB	ML	763157.18951					0.36	sin referencia
RED DE TELECOMUNICACIONES (PPTO 240917)	Caja de inspección prefabricada 0,80x0,80 m (incluye base, muros, cubierta y aros)	UN	2861839.4606625					0.43	sin referencia
RED DE TELECOMUNICACIONES (PPTO 240917)	Excavación manual para redes profundidad 0-2 m (incluye cargue)	M3	58471	EXCAVACION MANUAL PARA REDES PROFUNDIDAD 0M - 2M (INCLUYE CARGUE)	M3	58471	1	0.83	ok
RED DE TELECOMUNICACIONES (PPTO 240917)	Relleno para redes en arena de peña	M3	182185	RELLENO PARA REDES EN ARENA DE PEÑA (SUMINISTRO, EXTENDIDO, HUMEDECIMIENTO Y COMPACTACIÓN)	M3	182185	1	0.67	ok
RED DE TELECOMUNICACIONES (PPTO 240917)	Base granular clase B (BG38/BG25) para telecomunicaciones	M3	230570					0.47	sin referencia
RED DE TELECOMUNICACIONES (PPTO 240917)	Sub-base granular clase C para telecomunicaciones	M3	327919.104867578					0.43	sin referencia
RED DE TELECOMUNICACIONES (PPTO 240917)	Transporte y disposición final de escombros (21 km)	M3	69249.0166084375	DESCABECE DE PILOTES (INCLUYE COMPRESOR Y MARTILLO DEMOLEDOR, INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL DE ESCOMBROS EN SITIO AUTORIZADO A 21 KM.	M3	355050	0.2	0.63	BARATO frente a IDU
RED DE ACUEDUCTO	Suministro tubería y piezas especiales HD Ø12"	UN	9200000					0.55	sin referencia
RED DE ACUEDUCTO	Instalación tubería y piezas especiales HD Ø12"	ML	320000					0.55	sin referencia
RED DE ALCANTARILLADO SANITARIO	Suministro tubería PVC flexible Ø6"	UN	340000					0.5	sin referencia
RED DE ALCANTARILLADO SANITARIO	Instalación tubería PVC flexible Ø6"	ML	30000	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	3.08	0.67	caro frente a IDU
RED DE ALCANTARILLADO PLUVIAL	Cárcamo o placa de protección para tubería (Red de alcantarillado pluvial)	ML	800000					0.53	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Excavación manual para bioswale/bioretenedor	M3	115000					0.44	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Base de gravilla permeable para bioretenedor	M3	150000					0.29	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Suministro y colocación de gravilla 10-15 mm (capa filtrante)	M3	150000					0.38	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Suministro y colocación de gravilla 25-40 mm (capa drenante)	M3	150000					0.47	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Relleno con material orgánico para bioretenedor	M3	100000					0.31	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Tubería perforada PVC Ø6" para drenaje de bioswale	ML	98731					0.55	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Rejilla de drenaje para bioswale	UN	450000					0.18	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Cabezal de descarga en concreto para tubería Ø12"-Ø16" (incluye aletas y solado)	UN	8500000					0.29	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Cabezal de descarga en concreto para tubería Ø18"-Ø24" (incluye aletas y solado)	UN	12500000					0.29	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Cabezal de descarga en concreto para tubería Ø8"-Ø10" (incluye aletas y solado)	UN	6000000					0.31	sin referencia
RED DE MEDIA TENSIÓN	Construccion de camara de paso MT norma CS280	UN	7500000					0.33	sin referencia
RED DE ALUMBRADO PÚBLICO	Suministro e instalación poste de concreto 14 m. Tipo recto AP  (Incluye ahoyada, hincada y plomada)	UN	3500000					0.5	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Suministro tubería PVC flexible Ø20"	UN	2900000					0.44	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Suministro tubería PVC flexible Ø27"	UN	5000000					0.44	sin referencia
RED DE ALCANTARILLADO PLUVIAL	Instalación tubería PVC flexible Ø20"	ML	72000	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	7.4	0.6	caro frente a IDU
RED DE ALCANTARILLADO PLUVIAL	Instalación tubería PVC flexible Ø27"	ML	97000	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	9.97	0.6	caro frente a IDU
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CSR Ø12"	UN	1220000					0.55	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CSR Ø14"	UN	1370000					0.55	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CSR Ø18"	UN	2900000					0.55	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CSR Ø20"	UN	3120000					0.55	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CSR Ø24"	UN	3700000					0.55	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CCR Ø24"	UN	3030000					0.55	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CCR Ø27"	UN	4720000					0.4	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CCR Ø30"	UN	4960000					0.4	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CCR Ø36"	UN	6470000					0.4	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CCR Ø40"	UN	7620000					0.4	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CER Ø12"	UN	2060000					0.55	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Suministro tubería en concreto CER Ø18"	UN	3050000					0.55	sin referencia
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CSR Ø12"	ML	162873	TUBERIA CONCRETO D=12" CL. I SIN REFUERZO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	162873	1	0.62	ok
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CSR Ø14"	ML	194640	TUBERIA CONCRETO D=14" CL. I SIN REFUERZO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	194640	1	0.62	ok
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CSR Ø18"	ML	129000	TUBERIA CONCRETO D=18" CL. I SIN REFUERZO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	315153	0.41	0.62	BARATO frente a IDU
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CSR Ø20"	ML	143000	TUBERIA CONCRETO D=20" CL. I SIN REFUERZO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	403869	0.35	0.62	BARATO frente a IDU
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CSR Ø24"	ML	171000	TUBERIA CONCRETO D=24" CL. I REFORZADO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	817846	0.21	0.67	BARATO frente a IDU
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CCR Ø24"	ML	171000	TUBERIA CONCRETO D=24" CL. I REFORZADO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	817846	0.21	0.67	BARATO frente a IDU
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CCR Ø27"	ML	193000	TUBERIA CONCRETO D=27" CL. I REFORZADO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	991864	0.19	0.67	BARATO frente a IDU
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CCR Ø30"	ML	214000	TUBERIA CONCRETO D=30" CL. IV REFORZADO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	1478460	0.14	0.62	BARATO frente a IDU
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CCR Ø36"	ML	257000	TUBERIA CONCRETO D=36" CL. I REFORZADO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	1512469	0.17	0.67	BARATO frente a IDU
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CCR Ø40"	ML	285000	TUBERIA CONCRETO D=40" CL. I REFORZADO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	1874457	0.15	0.67	BARATO frente a IDU
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CER Ø12"	ML	162873	TUBERIA CONCRETO D=12" CL. I SIN REFUERZO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	162873	1	0.62	ok
SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO CONCRETO	Instalación tubería en concreto CER Ø18"	ML	129000	TUBERIA CONCRETO D=18" CL. I SIN REFUERZO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	315153	0.41	0.62	BARATO frente a IDU
REDES HIDRAULICAS	Limpieza con equipo vactor (succión-presión) - red pluvial	VIAJE	1785000					0.07	sin referencia
REDES HIDRAULICAS	Reparaciones puntuales de red de alcantarillado etapas 1 y 2 (observaciones EAAB - inspección CCTV)	GB	75000000					0	sin referencia
REDES SECAS	Pago servicios públicos AP3 (6.000.000 por mes)	MES	6000000					0	sin referencia
REDES SECAS	Pago servicios públicos AP4 (6.000.000 por mes)	MES	6000000					0	sin referencia
REDES SECAS	Pago servicios públicos AP5 (6.000.000 por mes)	MES	6000000					0	sin referencia
