NIVEL1	NIVEL2	NIVEL3	NIVEL4	NIVEL5	ETAPA	SUBETAPA	EJECUTADO	DESEMBOLSADO	VR_TOTAL_ANT_BD	ACTA	CLASIFICACION	TERCERO	NIT	DESCRIPCION_ACTA	FECHA	ANO_ACTA	ESTADO	EJECUTADO_POR	NOTA
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CARRILLO MONCADA JUAN ANTONIO	GENERAL	GENERAL	63650939	0	0	1423	Otros Urbanismo Coinver	CARRILLO MONCADA JUAN ANTONIO	79351583	ACTIVIDADES DE M. O. Y SUMINISTRO DE MATERIALES PARA PRUEBAS HIDROSTÁTICAS CORTE No. 5 REDES LOCALES ANILLO SUR - URBANISMO MAIPORÉ	45926	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CARRILLO MONCADA JUAN ANTONIO	GENERAL	GENERAL	57133246	0	0	1423	Otros Urbanismo Coinver	CARRILLO MONCADA JUAN ANTONIO	79,351,583	Actividades de M. O. y Suministro de Materiales para Pruebas Hidrostaticas Corte No. 6 Redes Locales Anillo Sur	45931	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CARRILLO MONCADA JUAN ANTONIO	GENERAL	GENERAL	53056869	0	0	1423	Otros Urbanismo Coinver	CARRILLO MONCADA JUAN ANTONIO	79,351,583	Actividades de M. O. y Suministro de Materiales para Pruebas Hidrostaticas, Corte No. 7 Redes Locales Anillo Sur - Urbanismo Maipore	45960	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CARRILLO MONCADA JUAN ANTONIO	GENERAL	GENERAL	36198419	0	0	1423	Otros Urbanismo Coinver	CARRILLO MONCADA JUAN ANTONIO	79351583	ACTIVIDADES DE M. O. Y SUMINISTRO DE MATERIALES SECTORIZACIÓN ANILLO NORTE Y SUR REDES LOCALES. CORTE No. 9, CIUDADELA COLSUBSIDIO MAIPORÉ	46030	2026			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CARRILLO MONCADA JUAN ANTONIO	GENERAL	GENERAL	39709195	0	0	1423	Otros Urbanismo Coinver	CARRILLO MONCADA JUAN ANTONIO	79351583	ACTIVIDADES DE M. O. Y SUMINISTRO DE MATERIALES SECTORIZACIÓN ANILLO NORTE Y SUR REDES LOCALES. CORTE No. 8, CIUDADELA COLSUBSIDIO MAIPORÉ	46030	2026			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CARRILLO MONCADA JUAN ANTONIO	GENERAL	GENERAL	41221184	0	0	1423	Otros Urbanismo Coinver	CARRILLO MONCADA JUAN ANTONIO	79351583	OBRA CIVIL M. O. Y SUMINISTRO PARA LA EJECUCION DE EMPATES REDES DE ACUEDUCTO ANILLO NORTE - CIUDADELA COLSUBSIDIO MAIPORE	46066	2026			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CASTILLO MEDINA ARQUITECTOS AVALUADORES	GENERAL	GENERAL	6902000	6902000	0	1423	Diseños	CASTILLO MEDINA ARQUITECTOS AVALUADORES	900,076,923	Elaboración avalúos comerciales lotes L3-L26	45536	2024			En la BD de Lugel esta en 7. INDIRECTOS
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	Conceptual SAS	GENERAL	GENERAL	15000000	15000000	0	1423	Diseños	Conceptual SAS	900932673	ANÁLISIS ESTADO PROYECTOS EN PROCESO SUBSIDIOS Y TRÁMITE DITG EAB PARA NÚMERO PROYECTO MUÑA URBANIZACIÓN CIUDADELA COLSUBSIDIO MAIPORÉ EN EL MUNICIPIO DE SOACHA CUNDINAMARCA.	45820	2025			En la BD de Lugel esta en 7. INDIRECTOS
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	Conceptual SAS	GENERAL	GENERAL	29452500	29452500	0	1423	Diseños	Conceptual SAS	900932673	TERCER PAGO 15% CORRESPONDIENTE A LA CULMINACIÓN DE LAS ACTIVIDADES PARA EL PROYECTO MAIPORE II, CUARTO PAGO 10% CULMINACIÓN ACTIVIDADES PROYECTO JARDÍN, QUINTO PAGO 20% CULMINACIÓN ACTIVIDADES RED MATRIZ 24" Y SEXTO PAGO CULMINACIÓN ACTIVIDADES COLECTOR MUÑA ASESORIA Y ACOMPAÑAMIENTO ANTE LA EMPRESA DE ACUEDUCTO DE BOGOTÁ PARA LOS PROYECTOS UBICADOS EN LA URBANIZACIÓN CIUDADELA COLSUBSIDIO MAIPORÉ EN EL MUNICIPIO DE SOACHACUNDINAMARCA	45848	2025			En la BD de Lugel esta en 7. INDIRECTOS
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CONSORCIO 57 UNO Y NIETO ARQUITECTOS	GENERAL	GENERAL	5280000	5280000	5280000	1423	Diseños	CONSORCIO 57 UNO Y NIETO ARQUITECTOS	901430975	5o pago - Atención de solicitudes de consulta de obra y ajustes de diseños del proyecto de sistema de espacio público y su aprobación ante las entidades municipales competentes de la URBANIZACIÓN CIUDADELA COLSUBSIDIO MAIPORÉ ubicada en el municipio de SOACHA-CUNDINAMARCA	45261	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CONSORCIO 57 UNO Y NIETO ARQUITECTOS	GENERAL	GENERAL	39270000	39270000	39270000	1423	Diseños	CONSORCIO 57 UNO Y NIETO ARQUITECTOS	901430975	5o pago - Atención de solicitudes de consulta de obra y ajustes de diseños del proyecto de sistema de espacio público y su aprobación ante las entidades municipales competentes de la URBANIZACIÓN CIUDADELA COLSUBSIDIO MAIPORÉ ubicada en el municipio de SOACHA-CUNDINAMARCA	45261	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CONSORCIO 57 UNO Y NIETO ARQUITECTOS	GENERAL	GENERAL	36000000	36000000	0	1423	Diseños	CONSORCIO 57 UNO Y NIETO ARQUITECTOS	901430975	Elaboración del diseño y/o actualización del proyecto de sistema de espacio público y su aprobación ante las entidades municipales competentes de la URBANIZACIÓN CIUDADELA COLSUBSIDIO MAIPORÉ ubicada en el municipio de SOACHA-CUNDINAMARCA.	45383	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CONSORCIO 57 UNO Y NIETO ARQUITECTOS	GENERAL	GENERAL	39270000	0	0	1423	Diseños	CONSORCIO 57 UNO Y NIETO ARQUITECTOS	901430975	PAGO FINAL LIQUIDACIÓN CONTRATO	46021	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CONSULOBRAS SAS	GENERAL	GENERAL	8925000	0	0	1423	Diseños	CONSULOBRAS SAS	800060834	Pago 1: 30% a la entrega de los planos de dimensiones estructurales, previo a la modelación y calculo del refuerzos.	45953	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	CONSULOBRAS SAS	GENERAL	GENERAL	19040000	0	0	1423	Diseños	CONSULOBRAS SAS	800060834	ENTREGA DEL ANTEPROYECTO 40% POR VALOR DE $7.616.000 I.V.A. INCLUÍDO; CONTRAENTREGA DE LOS DISEÑOS 60% POR VALOR DE $11.424.000 I.V.A. INCLUÍDO.	46093	2026			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	DE VALDENEBRO INGENIEROS	GENERAL	GENERAL	34986000	34986000	34986000	1423	Diseños	DE VALDENEBRO INGENIEROS	860353659	40% entrega de predimensionamiento, 60% de entrega de planos y memorias de calculo	45078	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	DE VALDENEBRO INGENIEROS	GENERAL	GENERAL	2380000	2380000	0	1423	Diseños	DE VALDENEBRO INGENIEROS	860353659	Diseño y cálculo estructural no estructural - apartamentos modelo sala de ventas Ciudadela Colsubsidio Maiporé	45413	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ	GENERAL	GENERAL	1518597978	1518597978	1518597978	1423	Carta de compromiso	EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ	899999094	Diseño y presupuesto acueducto y alcantarillado	44896	2022			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ	GENERAL	GENERAL	80669680	80669680	80669680	1423	Carta de compromiso	EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ	899999094	Por concepto de supervisión de obras de urbanismo, basado en la liquidación enviada por la dirección de apoyo técnico MI 3050001-2023-0940 del 17 de abril de 2023. PROYECTO CIUDADELA MAIPORE, carta de compromiso 9-99-30100-0001-2023.	45170	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ	GENERAL	GENERAL	442923	442923	0	1423	Diseños	EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ	899999094	COMPRA PLANOS EAAB- CIUDADELA COLSUBSIDIO MAIPORÉ	45689	2025			En la BD de Lugel esta en 7. INDIRECTOS
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	HELPCOL	GENERAL	GENERAL	13800000	13800000	13800000	1423	Diseños	HELPCOL	901195401	Analisis de estabilidad y socavación del humedal cola de tierra blanca	45292	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	HIDROOBRAS	GENERAL	GENERAL	34391000	34391000	34391000	1423	Diseños	HIDROOBRAS	800102109	Detalles de interferencias redes troncales muña y compartir - Ciudadela Colsubsidio Maiporé	45108	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	HIDROOBRAS	GENERAL	GENERAL	20557250	20557250	20557250	1423	Diseños	HIDROOBRAS	800102109	Ajuste modelo de redes locales de acueducto y alcantarillado con la aprobacion de la carta de compromiso - Ciudadela Colsubsidio Maiporé	45108	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	HIDROOBRAS	GENERAL	GENERAL	19910366	19910366	19910366	1423	Diseños	HIDROOBRAS	800102109	Calibracion modelo obra con la aprobacion de la carta de compromiso - Ciudadela Colsubsidio Maiporé	45108	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	HIDROOBRAS	GENERAL	GENERAL	7899999	7899999	7899999	1423	Diseños	HIDROOBRAS	800102109	Ajuste modelo hidraulico de redes locales existentes acueducto y alcantarillado sanitario - Ciudadela Colsubsidio Maiporé	45108	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	HIDROOBRAS	GENERAL	GENERAL	22491000	22491000	0	1423	Diseños	HIDROOBRAS	800102109	Pago 100% modelos epanet agrupación de vivienda jardín y patio portal transmilenio ciudadela colsubsidio maiporé	45505	2024			En la BD de Lugel esta en 7. INDIRECTOS
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	HIDROOBRAS	GENERAL	GENERAL	18921000	0	0	1423	Diseños	HIDROOBRAS	800102109	PRIMER PAGO 30% ENTREGA DE ESQUEMAS	46127	2026			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	JUAN CARLOS ALMONACID	GENERAL	GENERAL	1254726	1254726	1254726	1423	Diseños	JUAN CARLOS ALMONACID	19476154	Prórroga de revalidacion licencia de urbanismo etapa 1 Ciudadela Maipore	45078	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	JUAN CARLOS ALMONACID	GENERAL	GENERAL	1254728	1254728	0	1423	Diseños	JUAN CARLOS ALMONACID	19476154	Pago por concepto prórroga licencia de urbanismo etapa 6	45323	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	JUAN CARLOS ALMONACID	GENERAL	GENERAL	1084301	1084301	0	1423	Diseños	JUAN CARLOS ALMONACID	19476154	Pago por concepto modificación ampliación licencia de construcción sala de ventas - Ciudadela Colsubsidio Maipore	45323	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	JUAN CARLOS ALMONACID	GENERAL	GENERAL	1975393	1975393	0	1423	Diseños	JUAN CARLOS ALMONACID	19476154	100% a la aprobacion orden de compra a favor de Juan Carlos Almonacid Martínez de la Curaduria Urbana No. 1 de Soacha por concepto de Cargo Variable Solicitud Ampliación y Modificación Licencia de Construcción Sala de Ventas Ciudadela Maipore	45474	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	JUAN CARLOS ALMONACID	GENERAL	GENERAL	1482705	0	0	1423	Diseños	JUAN CARLOS ALMONACID	19476154	PAGO POR CONCEPTO PRÓRROGA REVALIDACIÓN - LICENCIAS URBANISMO ETAPAS 3-4-5 CIUDADELA COLSUBSIDIO MAIPORÉ	45939	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	JUAN CARLOS ALMONACID	GENERAL	GENERAL	1482705	0	0	1423	Diseños	JUAN CARLOS ALMONACID	19476154	CARGO FIJO MODIFICACIÓN PROYECTO URBANÍSTICO GENERAL - MAIPORÉ	46036	2026			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	JUAN CARLOS ALMONACID	GENERAL	GENERAL	200206	0	0	1423	Diseños	JUAN CARLOS ALMONACID	19476154	CARGO FIJO MODIFICACIÓN LICENCIA DE URBANISMO ETAPA 4 - MAIPORÉ	46043	2026			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	ON OFF INGENIERIA	GENERAL	GENERAL	5950000	5950000	5950000	1423	Diseños	ON OFF INGENIERIA	900798499	100% a la entrega del proyecto aprobado ajustes y revalidación para el proyecto serie 1	45078	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	ON OFF INGENIERIA	GENERAL	GENERAL	2380000	2380000	2380000	1423	Diseños	ON OFF INGENIERIA	900798499	100% a la entrega del proyecto aprobado ajustes y revalidación para el proyecto serie 3 subestación de alumbrado público ap4.	45108	2023			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	ON OFF INGENIERIA	GENERAL	GENERAL	3123750	3123750	0	1423	Diseños	ON OFF INGENIERIA	900798499	Ajustes y revalidación para el proyecto serie 3 ap4 - Ciudadela Colsubsidio Maiporé/Soacha - Cundinamarca	45474	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	ON OFF INGENIERIA	GENERAL	GENERAL	3867500	3867500	0	1423	Diseños	ON OFF INGENIERIA	900798499	Ajustes y revalidación para el proyecto serie 1 - Ciudadela Colsubsidio Maiporé/Soacha - Cundinamarca	45474	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	ON OFF INGENIERIA	GENERAL	GENERAL	3123750	3123750	0	1423	Diseños	ON OFF INGENIERIA	900798499	Ajustes y revalidación para el proyecto serie 3 ap3 - ciudadela colsubsidio maiporé/soacha - cundinamarca	45474	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	ON OFF INGENIERIA	GENERAL	GENERAL	4165000	4165000	0	1423	Diseños	ON OFF INGENIERIA	900798499	PAGO HONORARIOS REVALIDACIÓN PARA EL PROYECTO SERIE 3 AP4 - CIUDADELA COLSUBSIDIO MAIPORÉ / SOACHA - CUNDINAMARCA	45708	2025			En la BD de Lugel esta en 7. INDIRECTOS
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	ON OFF INGENIERIA	GENERAL	GENERAL	2082500	2082500	0	1423	Diseños	ON OFF INGENIERIA	900798499	AJUSTES Y REVALIDACIÓN PARA EL PROYECTO SERIE 3 SUBESTACIÓN DE ALUMBRADO PÚBLICO AP3 CIUDADELA COLSUBSIDIO MAIPORÉ / SOACHA	45708	2025			En la BD de Lugel esta en 7. INDIRECTOS
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	POSSE HERRERA RUIZ	GENERAL	GENERAL	7735000	7735000	0	1423	Diseños	POSSE HERRERA RUIZ	830022196	Pago 100% por asesoría legal determinación alternativas área de reserva avenida circunvalar del sur Ciudadela Colsubsidio Maiporé	45474	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	SHAPE SAS	GENERAL	GENERAL	30809100	30809100	0	1423	Diseños	SHAPE SAS	901036190	Elaboración video, animación render y plataforma tech Ciudadela - Colsubsidio Maipore	45474	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	SYG INGENIERIA SA	GENERAL	GENERAL	16704000	16704000	0	1423	Diseños	SYG INGENIERIA SA	900375921	60% a la radicación ante Secretaría de Movilidad de Soacha y 40% a la aprobación por concepto de diseño vertical y horizontal señalización vial Ciudadela Colsubsidio Maiporé	45383	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1423	SYG INGENIERIA SA	GENERAL	GENERAL	432000	432000	0	1423	Diseños	SYG INGENIERIA SA	900375921	60% a la radicación ante Secretaría de Movilidad de Soacha y 40% a la aprobación por concepto de diseño vertical y horizontal señalización vial Ciudadela Colsubsidio Maiporé	45383	2024			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	ACFERBO SAS	GENERAL	GENERAL	10376800	0	0	1440	Otros PTAR	ACFERBO SAS	900387217	Suministro Bombas Tanque Homogenizador PTAR Ciudadela Colsubsidio Maipore	45883	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	Ariel Lopez	GENERAL	GENERAL	2975000	2975000	0	1440	Diseños	Ariel Lopez	901524901	Diseño alumbrado camino acceso peatonal	45667	2025			En la BD de Lugel esta en 7. INDIRECTOS
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	B Y G Ingenieria SAS	GENERAL	GENERAL	198403220	198403220	0	1440	Casona	B Y G Ingenieria SAS	900500851	Póliza de cumplimiento, póliza de salarios, póliza de responsabilidad civil, póliza de calidad y estabilidad.	45744	2025			En la BD de Lugel esta en 4. ACTIVIDADES POR EJECUTAR
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	B Y G Ingenieria SAS	GENERAL	GENERAL	96133638	96133638	0	1440	Casona	B Y G Ingenieria SAS	900500851	Obras civiles en camino peatonal.	45750	2025			En la BD de Lugel esta en 4. ACTIVIDADES POR EJECUTAR
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	B Y G Ingenieria SAS	GENERAL	GENERAL	11364500	11364500	0	1440	Casona	B Y G Ingenieria SAS	900,500,851	Estudios de suelos, topografia y diseño estructural para obras civiles anden bloc casona maipore	45757	2025			En la BD de Lugel esta en 4. ACTIVIDADES POR EJECUTAR
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	CARLOS ERNESTO PEDRAZA	GENERAL	GENERAL	9000000	9000000	0	1440	HUMEDALES	CARLOS ERNESTO PEDRAZA	91016240	Consultoria Ambiental - Monitoreo Ambiental Fisicoquimico e Hidrobiologico de Flora y Fauna Humedales Cola Tierra Blanca y El Vinculo URBANIZACION CIUDADELA COLSUBSIDIO MAIPORE - Mayo 2024	45474	2024			En la BD de Lugel esta en 6. HUMEDALES (EL VINCULO - COLA DE TIERRA BLANCA)
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	CARLOS ERNESTO PEDRAZA	GENERAL	GENERAL	9000000	9000000	0	1440	HUMEDALES	CARLOS ERNESTO PEDRAZA	91016240	Consultoria Ambiental - Monitoreo Ambiental Fisicoquimico e Hidrobiologico de Flora y Fauna Humedales Cola Tierra Blanca y El Vinculo URBANIZACION CIUDADELA COLSUBSIDIO MAIPORE - Marzo 2024	45474	2024			En la BD de Lugel esta en 6. HUMEDALES (EL VINCULO - COLA DE TIERRA BLANCA)
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	CARLOS ERNESTO PEDRAZA	GENERAL	GENERAL	9000000	9000000	0	1440	HUMEDALES	CARLOS ERNESTO PEDRAZA	91016240	Consultoria Ambiental - Monitoreo Ambiental Fisicoquimico e Hidrobiologico de Flora y Fauna Humedales Cola Tierra Blanca y El Vinculo URBANIZACION CIUDADELA COLSUBSIDIO MAIPORE - Abril 2024	45474	2024			En la BD de Lugel esta en 6. HUMEDALES (EL VINCULO - COLA DE TIERRA BLANCA)
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	CARLOS ERNESTO PEDRAZA	GENERAL	GENERAL	9000000	9000000	0	1440	HUMEDALES	CARLOS ERNESTO PEDRAZA	91016240	Consultoria Ambiental - Monitoreo Ambiental Fisicoquimico e Hidrobiologico de Flora y Fauna Humedales Cola Tierra Blanca y El Vinculo URBANIZACION CIUDADELA COLSUBSIDIO MAIPORE - Mayo 2024	45505	2024			En la BD de Lugel esta en 6. HUMEDALES (EL VINCULO - COLA DE TIERRA BLANCA)
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	CARLOS ERNESTO PEDRAZA	GENERAL	GENERAL	9000000	9000000	0	1440	HUMEDALES	CARLOS ERNESTO PEDRAZA	91016240	Consultoria Ambiental - Monitoreo Ambiental Fisicoquimico e Hidrobiologico de Flora y Fauna Humedales Cola Tierra Blanca y El Vinculo URBANIZACION CIUDADELA COLSUBSIDIO MAIPORE - Honorarios Junio 2024	45505	2024			En la BD de Lugel esta en 6. HUMEDALES (EL VINCULO - COLA DE TIERRA BLANCA)
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	CARLOS ERNESTO PEDRAZA	GENERAL	GENERAL	9000000	9000000	0	1440	HUMEDALES	CARLOS ERNESTO PEDRAZA	91016240	Monitoreo ambiental fisicoquimico e hidrobiologico de flora y fauna humedales cola tierra blanca y el vinculo urbanizacion ciudadela colsubsidio maipore . honorarios de agosto 2024	45536	2024			En la BD de Lugel esta en 6. HUMEDALES (EL VINCULO - COLA DE TIERRA BLANCA)
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	CARLOS ERNESTO PEDRAZA	GENERAL	GENERAL	9000000	9000000	0	1440	HUMEDALES	CARLOS ERNESTO PEDRAZA	91016240	Consultoría ambiental para adelantar el monitoreo ambiental, fisicoquímico e hidrobiológico de fauna y flora de los Humedales Cola de Tierra Blanca y el Vínculo ubicados en la Urbanización Ciudadela Maiporé, ubicada en el Municipio de Soacha-Cundinamarca. Honorarios de Septiembre 2024	45631	2024			En la BD de Lugel esta en 6. HUMEDALES (EL VINCULO - COLA DE TIERRA BLANCA)
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	CARLOS ERNESTO PEDRAZA	GENERAL	GENERAL	9000000	9000000	0	1440	HUMEDALES	CARLOS ERNESTO PEDRAZA	91016240	Consultoría ambiental para adelantar el monitoreo ambiental, fisicoquímico e hidrobiológico de fauna y flora de los Humedales Cola de Tierra Blanca y el Vínculo ubicados en la Urbanización Ciudadela Maiporé, ubicada en el Municipio de Soacha-Cundinamarca. Honorarios de Octubre 2024	45645	2024			En la BD de Lugel esta en 6. HUMEDALES (EL VINCULO - COLA DE TIERRA BLANCA)
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	CARLOS ERNESTO PEDRAZA	GENERAL	GENERAL	9000000	9000000	0	1440	HUMEDALES	CARLOS ERNESTO PEDRAZA	91016240	MONITOREO AMBIENTAL FISICOQUIMICO E HIDROBIOLOGICO DE FLORA Y FAUNA HUMEDALES COLA TIERRA BLANCA Y EL VINCULO URBANIZACION CIUDADELA COLSUBSIDIO MAIPORE . HONORARIOS DE NOVIEMBRE 2024	45667	2025			En la BD de Lugel esta en 6. HUMEDALES (EL VINCULO - COLA DE TIERRA BLANCA)
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1440	CARLOS ERNESTO PEDRAZA	GENERAL	GENERAL	9000000	9000000	0	1440	HUMEDALES	CARLOS ERNESTO PEDRAZA	91016240	Otrosi No. 1 Consultoria Ambiental Fisico Quimico e Hidrobiologico de Flora y Fauna Humedales Cola Tierra Blanca y El Vinculo Maipore. Honorarios Enero 2025	45701	2025			En la BD de Lugel esta en 6. HUMEDALES (EL VINCULO - COLA DE TIERRA BLANCA)
