CLASE	NOMBRE_O_TEXTO	X	Y	ROT	CAPA
TEXT	\A1;{\W0.8;49.43-Ø12"-PVC}	83195.435	95589.171	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2\H1.00002x;"-PVC\P\H0.99998x;COTA DE CONEXIÓN\P2553.93 }	83200.945	95600.435	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83195.636	95566.988	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;71.92-Ø12"-PVC}	83164.202	95569.156	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;1.71-Ø4"-PVC}	83144.792	95588.78	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.05-Ø4"-PVC}	83144.837	95584.182	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.86-Ø12"-PVC}	83098.834	95565.669	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;1.72-Ø6"-PVC}	83069.201	95588.923	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.05-Ø6"-PVC}	83068.872	95584.776	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;56.68-Ø12"-PVC}	83060.439	95573.39	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83043.501	95559.364	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;85.75-Ø12"-PVC}	82988.583	95565.869	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2552.41} 	82979.729	95591.63	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;19.81-Ø12"-HD}	82911.82	95581.986	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;18.09-Ø12"-HD}	82903.464	95573.343	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;1.51-Ø12"-PVC}	82892.115	95560.392	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;19.18-Ø8"-PVC}	82893.724	95587.94	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;12.28-Ø8"-PVC}	82859.25	95615.485	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;12.39-Ø8"-PVC}	82909.678	95630.389	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2\H1x;"-PVC\PCOTA DE CONEXIÓN\P2550.34} 	83015.819	95857.837	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;54.78-Ø8"-PVC}	82932.738	95782.064	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82907.934	95746.65	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.91-Ø8"-PVC}	82839.621	95680.593	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;15.32-Ø12"-PVC}	82765.519	95650.597	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.87-Ø3"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2552.39} 	82718.662	95657.209	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82676.81	95672.673	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.67-Ø8"-PVC}	82647.231	95707.877	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;97.00-Ø8"-PVC}	82724.916	95823.443	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;47.69-Ø8"-PVC}	82800.432	95918.97	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82860.945	95922.042	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82933.751	96001.12	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;102.81-Ø8"-PVC}	82885.804	95960.784	0	Acueducto-datos de la red 1000
TEXT	2	83619.69	95880.371	0	edicion oculto
TEXT	\A1;1  	83071.815	95275.039	0	edicion oculto
TEXT	\A1;6 	82910.185	95730.4	0	edicion oculto
TEXT	\A1;8  	83132.192	95748.242	0	edicion oculto
TEXT	\A1;8  	83085.849	95762.266	0	edicion oculto
TEXT	\A1;8  	83019.402	95786.744	0	edicion oculto
TEXT	\A1;8  	83010.19	95833.472	0	edicion oculto
TEXT	\A1;3  	83034.451	95875.876	0	edicion oculto
TEXT	\A1;8  	83065.432	95900.723	0	edicion oculto
TEXT	\A1;8  	83093.847	95939.032	0	edicion oculto
TEXT	\A1;10  	83094.616	95959.103	0	edicion oculto
TEXT	\A1;10  	83093.114	95969.512	0	edicion oculto
TEXT	\A1;10  	83094.956	95986.173	0	edicion oculto
TEXT	\A1;10  	83080.356	96002.137	0	edicion oculto
TEXT	\A1;10  	82998.932	96022.839	0	edicion oculto
TEXT	\A1;10  	82957.864	96031.035	0	edicion oculto
TEXT	\A1;10  	82947.476	96034.156	0	edicion oculto
TEXT	\A1;8  	83500.247	97228.182	0	edicion oculto
TEXT	\A1;8  	83374.677	96853.064	0	edicion oculto
TEXT	\A1;8  	83317.66	96676.426	0	edicion oculto
TEXT	\A1;8  	83259.678	96491.633	0	edicion oculto
TEXT	\A1;8  	83231.785	96420.287	0	edicion oculto
TEXT	\A1;8  	83197.735	96349.626	0	edicion oculto
TEXT	\A1;8  	83009.347	96135.807	0	edicion oculto
TEXT	\A1;8  	82947.622	96040.292	0	edicion oculto
TEXT	\A1;4  	82825.884	95877.12	0	edicion oculto
TEXT	\A1;8  	82927.692	96013.376	0	edicion oculto
TEXT	\A1;8  	82892.677	95957.52	0	edicion oculto
TEXT	\A1;8  	82740.593	95782.579	0	edicion oculto
TEXT	\A1;8  	82707.435	95720.008	0	edicion oculto
TEXT	\A1;8  	82774.291	95690.871	0	edicion oculto
TEXT	\A1;8  	82849.351	95655.883	0	edicion oculto
TEXT	\A1;8  	82878.135	95654.773	0	edicion oculto
TEXT	\A1;8  	82891.609	95604.556	0	edicion oculto
TEXT	\A1;4  	83328.607	95589.754	0	edicion oculto
TEXT	\A1;6  	83385.314	95583.247	0	edicion oculto
TEXT	\A1;6  	83257.345	95580.49	0	edicion oculto
TEXT	\A1;1 {\H0.7x;\S1#2;}   	83179.567	95591.612	0	edicion oculto
TEXT	\A1;6  	83109.096	95582.028	0	edicion oculto
TEXT	\A1;8  	83066.175	95576.231	0	edicion oculto
TEXT	\A1;2  	82962.605	95591.116	0	edicion oculto
TEXT	\A1;8  	82973.512	95575.022	0	edicion oculto
TEXT	\A1;8  	82912.757	95572.846	0	edicion oculto
TEXT	\A1;12  	82886.056	95570.893	0	edicion oculto
TEXT	\A1;12  	83040.386	95529.485	0	edicion oculto
TEXT	\A1;2  	82983.158	95525.505	0	edicion oculto
TEXT	\A1;12  	82946.399	95527.743	0	edicion oculto
TEXT	\A1;12  	82906.275	95527.04	0	edicion oculto
TEXT	\A1;12  	82920.192	95509.169	0	edicion oculto
TEXT	\A1;12  	82926.95	95460.786	0	edicion oculto
TEXT	\A1;4  	82893.987	95419.908	0	edicion oculto
TEXT	\A1;12  	82923.225	95410.901	0	edicion oculto
TEXT	\A1;12  	82922.155	95387.459	0	edicion oculto
TEXT	\A1;12  	82948.428	95362.338	0	edicion oculto
TEXT	\A1;12  	83002.147	95319.575	0	edicion oculto
TEXT	\A1;2{\H0.7x;\S1#2;}   	82980.893	95207.209	0	edicion oculto
TEXT	\A1;2  	83021.397	95169.584	0	edicion oculto
TEXT	\A1;8  	83048.915	95165.154	0	edicion oculto
TEXT	\A1;8  	82999.449	95206.157	0	edicion oculto
TEXT	\A1;8  	83014.023	95271.396	0	edicion oculto
TEXT	\A1;4  	83030.204	95298.862	0	edicion oculto
TEXT	\A1;4  	83094.758	95254.314	0	edicion oculto
TEXT	\A1;4  	83054.402	95288.655	0	edicion oculto
TEXT	\A1;4  	83052.91	95337.285	0	edicion oculto
TEXT	\A1;1{\H0.7x;\S1#4;}  	83076.851	95351.891	0	edicion oculto
TEXT	\A1;4  	83073.753	95371.511	0	edicion oculto
TEXT	\A1;4  	83087.9	95410.247	0	edicion oculto
TEXT	\A1;4  	83213.427	95382.81	0	edicion oculto
TEXT	\A1;1{\H0.7x;\S1#4;}  	83166.234	95405.073	0	edicion oculto
TEXT	\A1;2  	83176.988	95422.057	0	edicion oculto
TEXT	\A1;4  	83146.471	95436.424	0	edicion oculto
TEXT	\A1;4  	83113.04	95456.23	0	edicion oculto
TEXT	\A1;4  	83105.68	95465.9	0	edicion oculto
TEXT	\A1;2  	83091.795	95478.939	0	edicion oculto
TEXT	\A1;1{\H0.7x;\S1#2;}   	83458.746	95531.958	0	edicion oculto
TEXT	\A1;1{\H0.7x;\S1#2;}"   	83249.837	95533.289	0	edicion oculto
TEXT	\A1;1{\H0.7x;\S1#4;}  	83164.847	95527.453	0	edicion oculto
TEXT	12	83201.413	95530.209	0	edicion oculto
TEXT	12	83282.807	95542.81	0	edicion oculto
TEXT	6	83712.579	95606.267	0	edicion oculto
TEXT	6	83504.032	95696.549	0	edicion oculto
TEXT	6	83511.301	95624.578	0	edicion oculto
TEXT	8	83529.123	95600.842	0	edicion oculto
TEXT	8	83534.303	95599.085	0	edicion oculto
TEXT	2	83617.897	95604.221	0	edicion oculto
TEXT	6	83680.707	95605.365	0	edicion oculto
TEXT	6	83637.262	95590.405	0	edicion oculto
TEXT	6	83580.441	95588.924	0	edicion oculto
TEXT	8	83546.112	95570.661	0	edicion oculto
TEXT	12	83524.585	95541.594	0	edicion oculto
TEXT	12	83395.882	95544.776	0	edicion oculto
TEXT	2	83376.082	95531.154	0	edicion oculto
TEXT	12	83339.595	95543.606	0	edicion oculto
TEXT	\A1;2  	83409.705	95415.135	0	edicion oculto
TEXT	4	83333.018	95504.758	0	edicion oculto
TEXT	4	83370.98	95450.007	0	edicion oculto
TEXT	4	83440.466	95380.705	0	edicion oculto
TEXT	\A1;1{\H0.7x;\S1#4;}  	83489.712	95356.231	0	edicion oculto
TEXT	4	83522.185	95319.212	0	edicion oculto
TEXT	2	83546.025	95306.642	0	edicion oculto
TEXT	4	83558.626	95288.683	0	edicion oculto
TEXT	4	83531.748	95203.709	0	edicion oculto
TEXT	2	83763.4	95282.904	0	edicion oculto
TEXT	6	83775.759	95293.562	0	edicion oculto
TEXT	6	83781.4	95302.907	0	edicion oculto
TEXT	6	83791.089	95298.638	0	edicion oculto
TEXT	6	83806.582	95296.517	0	edicion oculto
TEXT	8	83833.348	95317.251	0	edicion oculto
TEXT	\A1;2{\H0.7x;\S1#2;} 	83829.619	95336.702	0	edicion oculto
TEXT	10	83852.314	95375.661	0	edicion oculto
TEXT	10	83840.656	95409.49	0	edicion oculto
TEXT	\A1;2{\H0.7x;\S1#2;} 	83814.315	95459.344	0	edicion oculto
TEXT	12	83807.801	95487.755	0	edicion oculto
TEXT	12	83792.958	95519.986	0	edicion oculto
TEXT	12	83763.065	95548.194	0	edicion oculto
TEXT	2	83702.938	95554.117	0	edicion oculto
TEXT	12	83715.298	95569.219	0	edicion oculto
TEXT	12	83674.57	95552.846	0	edicion oculto
TEXT	12	83645.626	95546.685	0	edicion oculto
TEXT	2	83609.713	95539.655	0	edicion oculto
TEXT	12	83578.861	95545.001	0	edicion oculto
TEXT	8	83563.06	95543.239	0	edicion oculto
TEXT	8	83561.397	95536.777	0	edicion oculto
TEXT	8	83566.862	95529.65	0	edicion oculto
TEXT	8	83634.417	95404.762	0	edicion oculto
TEXT	8	83693.07	95270.273	0	edicion oculto
TEXT	8	83690.127	95135.024	0	edicion oculto
TEXT	8	83662.427	95068.278	0	edicion oculto
TEXT	\A1;2 	83397.14	95228.784	0	edicion oculto
TEXT	\A1;2 	83453.925	95185.986	0	edicion oculto
TEXT	\A1;2 	83535.516	95116.212	0	edicion oculto
TEXT	8	83625.319	95044.172	0	edicion oculto
TEXT	8	83606.368	95055.057	0	edicion oculto
TEXT	8	83568.007	95083.183	0	edicion oculto
TEXT	8	83521.77	95121.91	0	edicion oculto
TEXT	8	83473.439	95162.402	0	edicion oculto
TEXT	8	83429.471	95199.25	0	edicion oculto
TEXT	8	83377.942	95242.435	0	edicion oculto
TEXT	\A1;2 	83338.797	95287.674	0	edicion oculto
TEXT	8	83292.734	95313.845	0	edicion oculto
TEXT	\A1;2 	83277.81	95335.396	0	edicion oculto
TEXT	8	83265.416	95339.239	0	edicion oculto
TEXT	8	83214.944	95305.536	0	edicion oculto
TEXT	\A1;2{\H0.7x;\S1#2;} 	83191.757	95279.266	0	edicion oculto
TEXT	8	83162.936	95242.797	0	edicion oculto
TEXT	8	83126.96	95199.398	0	edicion oculto
TEXT	\A1;2{\H0.7x;\S1#2;} 	83119.636	95183.376	0	edicion oculto
TEXT	8	83097.29	95165.114	0	edicion oculto
TEXT	6	83098.29	95122.993	0	edicion oculto
TEXT	\A1;2{\H0.7x;\S1#2;} 	83097.556	95107.144	0	edicion oculto
TEXT	6	83119.37	95108.232	0	edicion oculto
TEXT	10	83820.706	95445.114	0	edicion oculto
TEXT	\A1;\pxql;{\W0.8;EMPATE 10}  	83394.53	95982.585	0	ACUEDUCTO-DATOS DE LA RED 2500
TEXT	\A1;\pxql;{\W0.8;EMPATE 9}  	82611.198	95723.123	0	ACUEDUCTO-DATOS DE LA RED 2500
TEXT	\A1;\pxql;{\W0.8;EMPATE 7} 	83498.125	95864.537	0	ACUEDUCTO-DATOS DE LA RED 2500
TEXT	\A1;\pxql;{\W0.8;EMPATE 6}  	83348.413	95909.903	0	ACUEDUCTO-DATOS DE LA RED 2500
TEXT	\A1;\pxql;{\W0.8;EMPATE 8}  	82979.978	96079.734	0	ACUEDUCTO-DATOS DE LA RED 2500
TEXT	\A1;\pxql;{\W0.8;EMPATE 5}  	83041.964	95654.119	0	ACUEDUCTO-DATOS DE LA RED 2500
TEXT	\A1;\pxql;{\W0.8;EMPATE 4}  	83123.476	95672.25	0	ACUEDUCTO-DATOS DE LA RED 2500
TEXT	\A1;\pxql;{\W0.8;EMPATE 3}  	83276.416	95671.567	0	ACUEDUCTO-DATOS DE LA RED 2500
TEXT	\A1;\pxql;{\W0.8;EMPATE 2}  	83526.877	95737.644	0	ACUEDUCTO-DATOS DE LA RED 2500
TEXT	\A1;\pxql;{\W0.8;EMPATE 1}  	83145.076	95708.274	0	ACUEDUCTO-DATOS DE LA RED 2500
FIN-DUMP
