ORIGEN	CAPITULO	SUBCAPITULO	CODIGO	NOMBRE	UM	VALOR
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3310	CODO HD 45° EXTREMO LISO PARA PVC D=14" (SUMINISTRO E INSTALACIÓN)	UN	4276035
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3311	CODO HD 45° EXTREMO LISO PARA PVC D=16" (SUMINISTRO E INSTALACIÓN)	UN	6182852
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3312	CODO HD 45° EXTREMO LISO PARA PVC D=18" (SUMINISTRO E INSTALACIÓN)	UN	8159102
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3313	CODO HD 45° EXTREMO LISO PARA PVC D=20" (SUMINISTRO E INSTALACIÓN)	UN	10335640
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3315	CODO HD 22.5° EXTREMO LISO PARA PVC D=6" (SUMINISTRO E INSTALACIÓN)	UN	615734
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3316	CODO HD 22.5° EXTREMO LISO PARA PVC D=12" (SUMINISTRO E INSTALACIÓN)	UN	2473565
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3317	CODO HD 11.25° EXTREMO LISO PARA PVC D=6" (SUMINISTRO E INSTALACIÓN)	UN	544334
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3318	CODO HD 11.25° EXTREMO LISO PARA PVC D=12" (SUMINISTRO E INSTALACIÓN)	UN	2116565
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3320	TAPON HD EXTREMO LISO D=6" (SUMINISTRO E INSTALACIÓN)	UN	463414
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3322	VALVULA COMPUERTA ELASTICA VASTAGO NO ASCENDENTE EXTREMO LISO D=2" (SUMINISTRO E INSTALACIÓN)	UN	613611
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3323	VALVULA COMPUERTA ELASTICA VASTAGO NO ASCENDENTE EXTREMO LISO D=3" (SUMINISTRO E INSTALACIÓN)	UN	882155
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3324	VALVULA COMPUERTA ELASTICA VASTAGO NO ASCENDENTE EXTREMO LISO D=6" (SUMINISTRO E INSTALACIÓN)	UN	2247570
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3325	VALVULA COMPUERTA ELASTICA VASTAGO NO ASCENDENTE EXTREMO LISO D=8" (SUMINISTRO E INSTALACIÓN)	UN	3785326
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3327	HIDRANTE EXTREMO BRIDA D=3" (SUMINISTRO E INSTALACIÓN. NO INCLUYE KIT DE NIVELACIÓN)	UN	4503651
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3328	HIDRANTE EXTREMO BRIDA D=4" TIPO POSTE (SUMINISTRO E INSTALACIÓN. NO INCLUYE KIT DE NIVELACIÓN)	UN	3270874
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3329	HIDRANTE EXTREMO BRIDA D=6" TIPO POSTE (SUMINISTRO E INSTALACIÓN. NO INCLUYE KIT DE NIVELACIÓN)	UN	3508938
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3330	HIDRANTE EXTREMO BRIDA D=4" TIPO TRÁFICO (SUMINISTRO E INSTALACIÓN. NO INCLUYE KIT DE NIVELACIÓN)	UN	6261344
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3331	HIDRANTE EXTREMO BRIDA D=6" TIPO TRAFICO (SUMINISTRO E INSTALACIÓN. NO INCLUYE KIT DE NIVELACIÓN)	UN	8965088
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3347	POSTE EN CONCRETO AP, H=8M, CR=510 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1259538
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3348	POSTE EN CONCRETO AP, H=8M, CR=750 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1456776
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3350	POSTE EN CONCRETO AP, H=10M, CR=510 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1267046
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3351	POSTE EN CONCRETO AP, H=10M, CR=750 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1747040
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3352	POSTE EN CONCRETO AP, H=10M, CR=1050 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1953852
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3353	POSTE EN CONCRETO AP, H=12M, CR=510 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1825170
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3354	POSTE EN CONCRETO AP, H=12M, CR=1050 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	2590149
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3355	POSTE EN CONCRETO AP, H=14M, CR=750 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	2617689
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3356	POSTE EN CONCRETO AP, H=14M, CR=1050 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	3392025
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3357	POSTE EN CONCRETO AP, H=14M, CR=1350 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	4139928
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3358	POSTE METALICO AP, H=6M TIPO M130 SENCILLO (INC. SUMIN., IZAJE, APLOMADO, INST., BASE SEGÚN NORMA AP330 Y LUMINARIA 70W)	UN	2283933
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3359	POSTE METALICO AP, H=6M TIPO M130 DOBLE (INC. SUMIN., IZAJE, APLOMADO, INST., BASE SEGÚN NORMA AP330 Y LUMINARIAS 70W)	UN	2834415
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3360	POSTE METALICO AP, H=9M (INC. SUMINISTRO, IZAJE, APLOMADO E INSTALACIÓN. INC. BRAZO SENCILLO Y BASE SEGÚN NORMA AP802)	UN	4434646
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3361	POSTE METALICO AP, H=10M (INC. SUMINISTRO, IZAJE, APLOMADO E INSTALACIÓN. INCLUYE BRAZO DOBLE Y BASE SEGÚN NORMA AP802)	UN	4864487
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3363	POSTE METALICO AP, H=12M (INC. SUMINISTRO, IZAJE, APLOMADO E INSTALACIÓN. INC. BRAZO DOBLE Y BASE SEGÚN NORMA AP802)	UN	5593346
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3364	POSTE EN CONCRETO LA, H=8M, CR=510 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1043828
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3365	POSTE EN CONCRETO LA, H=8M, CR=750 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1217348
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3366	POSTE EN CONCRETO LA, H=8M, CR=1050 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1532512
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3368	POSTE EN CONCRETO LA, H=10M, CR=510 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1226151
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3369	POSTE EN CONCRETO LA, H=10M, CR=750 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1416458
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3370	POSTE EN CONCRETO LA, H=10M, CR=1050 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1848490
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3371	POSTE EN CONCRETO LA, H=12M, CR=510 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1467932
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3372	POSTE EN CONCRETO LA, H=12M, CR=750 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	1807290
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3373	POSTE EN CONCRETO LA, H=12M, CR=1050 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	2590149
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3374	POSTE EN CONCRETO LA, H=14M, CR=750 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	2327567
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3375	POSTE EN CONCRETO LA, H=14M, CR=1050 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	2900614
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3376	POSTE EN CONCRETO LA, H=14M, CR=1350 KG (INC. SUMINISTRO, IZAJE, HINCADO, APLOMADO Y CIMENTACIÓN SEGÚN NORMA LA009)	UN	3349530
Antiguo	EXCAVACIONES	EXC. CONFORMACIÓN DE SUBRASANTE	3378	DESCAPOTE A MANO EN MATERIAL COMUN (E=0.1M. INCLUYE CARGUE)	M2	5099
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3379	4 DUCTOS D=6" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN. NO INCLUYE RELLENOS). NORMA CS217.	ML	259901
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3380	4 DUCTOS D=4" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN. NO INCLUYE RELLENOS) NORMA CS209.	ML	122268
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3382	1 DUCTO D=3" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN. NO INCLUYE RELLENOS) NORMA CS220.	ML	29546
Antiguo	REDES TELEFONICAS / DATOS	RED TELEFONICA ETB	3385	6 DUCTOS D=4" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN. NO INCLUYE RELLENOS)	ML	181028
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3388	9 DUCTOS D=6" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN. NO INCLUYE RELLENOS) NORMA CS213.	ML	578841
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3391	CODO HD 22.5° EXTREMO LISO PARA PVC D=4" (SUMINISTRO E INSTALACIÓN)	UN	329719
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3393	UNION DE REPARACION PVC TIPO U.M. D=12" (SUMINISTRO E INSTALACIÓN)	UN	1567046
Antiguo	PAVIMENTOS	PAVIMENTOS EN CONCRETO HIDRAULICO	3394	LOSA DE CONCRETO MR41 (SUMINISTRO, FORMALETEADO, COLOCACIÓN Y ACABADO. NO INCLUYE ACERO, CURADO, JUNTAS)	M3	962345
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	3396	BANCA EN CONCRETO TIPO M30 (SUMINISTRO E INSTALACIÓN. NO INCLUYE MATERIAL DE BASE)	UN	955001
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	3397	CANECA TIPO M120 (EN MALLA METÁLICA. INCLUYE SUMINISTRO E INSTALACIÓN. INCLUYE BASE EN CONCRETO 1500 PSI, HECHO EN OBRA)	UN	488113
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	3400	BANCA EN CONCRETO TIPO M40 (SUMINISTRO E INSTALACIÓN)	UN	276201
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	3401	BANCA EN CONCRETO TIPO M31 (SUMINISTRO E INSTALACIÓN)	UN	573011
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	3403	CONTENEDOR DE RAICES TIPO B20 (TIPO A) (1.2X1.2X1.40M. INC. SUMINISTRO, CONSTRUCCIÓN Y FILTRO EN GRAVILLA. NO INC. TIERRA)	UN	974631
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3404	TAPON HD EXTREMO LISO D=4" (SUMINISTRO E INSTALACIÓN)	UN	230949
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3405	UNION DE REPARACION HD EL D=6" (SUMINISTRO E INSTALACIÓN)	UN	316388
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3408	6 DUCTOS D=6" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN. NO INCLUYE RELLENOS). NORMA CS212.	ML	387477
Antiguo	REDES TELEFONICAS / DATOS	RED TELEFONICA ETB	3410	CAMARA DE INSPECCIÓN T-14A ETB (H=2.3M. INCLUYE BASE, MUROS, CUBIERTA, ARO-BASE Y ARO-TAPA)	UN	9213439
Antiguo	REDES TELEFONICAS / DATOS	RED TELEFONICA ETB	3411	CAMARA DE INSPECCIÓN T-18A ETB (H=2.3M. INCLUYE BASE, MUROS, CUBIERTA, ARO-BASE Y ARO-TAPA)	UN	9517073
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3412	UNION DE REPARACION PVC TIPO U.M. D=8" (SUMINISTRO E INSTALACIÓN)	UN	510703
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3413	ADAPTADOR TERMINAL CAMPANA PVC D=3" (SUMINISTRO E INSTALACIÓN)	UN	12884
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3414	ADAPTADOR TERMINAL CAMPANA PVC D=4" (SUMINISTRO E INSTALACIÓN)	UN	22079
Antiguo	REDES TELEFONICAS / DATOS	RED TELEFONICA ETB	3415	2 DUCTOS D=3" PVC-TDP (INCLUYE SUMINISTRO E INSTALACIÓN. NO INCLUYE RELLENOS)	ML	53507
Antiguo	ANDENES Y SARDINELES	ANDENES EN CONCRETO	3425	ANDEN CONCRETO GRAVA COMÚN DE 3000 PSI (210 KG/CM2) PREMEZCLADO E=0.10M (INCLUYE SUMINISTRO, FORMALETEO, FUNDIDA Y CURADO)	M2	92879
Antiguo	ANDENES Y SARDINELES	SARDINELES Y BORDILLOS	3426	SARDINEL H=0.40M, E=0.15M CONCRETO 3000 PSI (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA. INC. SUMIN, FORMALET. Y CONST.)	ML	52567
Antiguo	SEÑALIZACIÓN	SEÑALES DE TRANSITO	3429	SEÑAL DOBLE DE CICLORUTA (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	654099
Antiguo	SEÑALIZACIÓN	SEÑALES DE TRANSITO	3430	SEÑAL VERTICAL GRUPO I (60X60CM) (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	479154
Antiguo	SEÑALIZACIÓN	SEÑALES DE TRANSITO	3431	SEÑAL VERTICAL GRUPO I (75X75CM) (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	599694
Antiguo	SEÑALIZACIÓN	SEÑALES DE TRANSITO	3432	SEÑAL VERTICAL GRUPO I (90X90CM) (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	780528
Antiguo	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	3433	TACHA REFLECTIVA UNIDIRECCIONAL (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	9410
Antiguo	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	3434	TACHÓN EN CONCRETO L=0.40M HI=0.15M, HS=0.08M (INCLUYE SUMINISTRO E INSTALACIÓN) INCLUYE PINTURA PARA INSTALAR	UN	82983
Antiguo	RELLENOS Y CAPAS GRANULARES	RELLENOS PARA ANDENES Y REDES	3436	RELLENO PARA REDES EN SUBBASE GRANULAR B-400 (SUMINISTRO, EXTENDIDO, HUMEDECIMIENTO Y COMPACTACIÓN)	M3	134047
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETO PARA ESTRUCTURAS	3442	CONCRETO 2000 PSI PARA REDES (Hecho en Obra 1:3:3 con arena de río y triturado de 3/4")  (Suministro y Colocación)	M3	681443
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	3443	SUBBASE GRANULAR B-200 (SUMINISTRO, EXTENDIDO, NIVELACIÓN, HUMEDECIMIENTO Y COMPACTACIÓN CON VIBROCOMPACTADOR)	M3	100624
Antiguo	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	3450	LUMINARIA DE SODIO 70W PARA AP (INC. SUMINISTRO E INSTALACIÓN. INC. BOMBILLO Y FOTOCELDA CON BASE. NO INC BRAZO SOPORTE)	UN	421069
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	3454	ESTABILIZACIÓN DE SUBRASANTE CON RAJÓN (SUMINISTRO, EXTENDIDO, NIVELACIÓN Y COMPACTACIÓN MANUAL. NO INCLUYE MATERIAL DE SELLO)	M3	121047
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3463	UNION DE REPARACION PVC TIPO U.M. D=6" (SUMINISTRO E INSTALACIÓN)	UN	282680
Antiguo	EXCAVACIONES	EXC. CONFORMACIÓN DE SUBRASANTE	3464	EXCAVACION MANUAL EN MATERIAL COMUN. INCLUYE CARGUE.	M3	58471
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETOS Y MORTEROS HECHOS EN OBRA	3465	CONCRETO 3000 PSI (HECHO EN OBRA 1:2:2 CON ARENA DE RÍO Y TRITURADO DE 3/4")	M3	572505
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETOS Y MORTEROS HECHOS EN OBRA	3466	CONCRETO 4000 PSI (HECHO EN OBRA CON ARENA DE RÍO Y TRITURADO DE 3/4")	M3	588749
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETOS Y MORTEROS HECHOS EN OBRA	3467	CONCRETO 3500 PSI (HECHO EN OBRA CON ARENA DE RÍO Y TRITURADO DE 3/4")	M3	571889
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETOS Y MORTEROS HECHOS EN OBRA	3468	CONCRETO 2000 PSI (HECHO EN OBRA 1:3:3 CON ARENA DE RÍO Y TRITURADO DE 3/4")	M3	503160
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3470	CILINDRO POZO INSP. EN MAMPOSTERIA E=0.37M (INC. SUMIN. Y CONST, ACERO PARA ESCALERAS, GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB: ENTRE 450 N Y 500 N Y PAÑETE IMPERMEAB.)	ML	1320452
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3471	CILINDRO POZO INSP. EN MAMPOSTERIA E=0.25M (INC. SUMIN. Y CONST, ACERO PARA ESCALERAS, GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB: ENTRE 450 N Y 500 N Y PAÑETE IMPERMEAB.)	ML	907310
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3472	PLACA CUBIERTA D=1.70M POZO INSPEC. (FUNDIDA EN SITIO. INC. SUMINISTRO, FORMALETEO, REFUERZO E INSTALACIÓN. NO INC.TAPA)	UN	688570
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3473	PLACA FONDO D=1.70M POZO INSPEC. (FUNDIDA EN SITIO. INCL. SUMIN, FORMALET, REF, INST. INCL. CONCRETO 2000 PSI DE BASE)	UN	918136
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3474	PLACA FONDO D=1.95M POZO INSPEC. (FUNDIDA EN SITIO. INCL. SUMIN, FORMALET, REF, INST. INCL. CONCRETO 2000 PSI DE BASE)	UN	1129034
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETOS Y MORTEROS HECHOS EN OBRA	3475	MORTERO 1:4 (HECHO EN OBRA)	M3	436180
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETOS Y MORTEROS HECHOS EN OBRA	3476	MORTERO 1:3 (HECHO EN OBRA)	M3	486011
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETOS Y MORTEROS HECHOS EN OBRA	3477	MORTERO 1:2 (HECHO EN OBRA)	M3	587767
Antiguo	RELLENOS Y CAPAS GRANULARES	RELLENOS PARA ANDENES Y REDES	3478	RELLENO PARA REDES EN GRAVILLA 1/2" (SUMINISTRO, DISPOSICIÓN Y EXTENDIDO MANUAL)	M3	164514
Antiguo	DEMOLICIONES	DEMOLICIONES	3486	DEMOLICIÓN CONCRETO ESTRUCTURAL (INCLUYE CARGUE MANUAL). NO INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL DE SOBRANTES.	M3	197648
Antiguo	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	3490	FLECHA DIRECCIONAL "A LA DERECHA" (E=15 MILS, ACRÍLICA BASE AGUA. INC. SUMIN. Y APLIC. CON EQUIPO. INCL. MICROESFERAS)	UN	69162
Antiguo	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	3491	FLECHA DIRECCIONAL "DE FRENTE" (E=15 MILS, ACRÍLICA BASE AGUA. INC. SUMIN. Y APLIC. CON EQUIPO. INCL. MICROESFERAS)	UN	54963
Antiguo	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	3492	FLECHA DIRECCIONAL "DE FRENTE A LA DERECHA" (E=15 MILS, ACRÍLICA BASE AGUA. INC. SUMIN. Y APLIC. CON EQUIPO. INCL. MICR	UN	99849
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3499	UNION DE REPARACION HD EL D=8" (SUMINISTRO E INSTALACIÓN)	UN	490707
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3500	UNION DE REPARACION HD EL D=10" (SUMINISTRO E INSTALACIÓN)	UN	1029305
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3501	UNION DE REPARACION HD EL D=12" (SUMINISTRO E INSTALACIÓN)	UN	1285631
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3502	UNION DE REPARACION HD EL D=14" (SUMINISTRO E INSTALACIÓN)	UN	1517185
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3503	UNION DE REPARACION HD EL D=16" (SUMINISTRO E INSTALACIÓN)	UN	1659655
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3504	YEE EN CONCRETO 8" X 6" X 0.60M (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	160255
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3505	YEE EN CONCRETO 10" X 6" X 1.25M (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	310421
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3506	YEE EN CONCRETO 12" X 6" X 1.25 M (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	397705
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3507	YEE EN CONCRETO 14" X 6" X 1.25M (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	474323
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3508	YEE EN CONCRETO 16" X 6" X 1.25 M (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	599750
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3509	YEE EN CONCRETO 18" X 6" X 1.25M (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	694428
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3510	YEE EN CONCRETO 20" X 6" X 1.25M (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	820691
Antiguo	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	3511	YEE EN CONCRETO 24" X 6" X 1.25M (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	1173575
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3512	CODO G.RAD. PVC 90º TIPO U.M. D=2" (SUMINISTRO E INSTALACIÓN)	UN	50308
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3513	CODO G.RAD. PVC 90º TIPO U.M. D=2 1/2" (SUMINISTRO E INSTALACIÓN)	UN	102799
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3514	CODO G.RAD. PVC 90º TIPO U.M. D=3" (SUMINISTRO E INSTALACIÓN)	UN	140775
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3515	CODO G.RAD. PVC 90º TIPO U.M. D=4" (SUMINISTRO E INSTALACIÓN)	UN	186528
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3516	CODO G.RAD. PVC 90º TIPO U.M. D=6" (SUMINISTRO E INSTALACIÓN)	UN	376664
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3517	CODO G.RAD. PVC 90º TIPO U.M. D=8" (SUMINISTRO E INSTALACIÓN)	UN	1342870
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3518	CODO G.RAD. PVC 90º TIPO U.M. D=10" (SUMINISTRO E INSTALACIÓN)	UN	2904516
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3519	CODO G.RAD. PVC 90º TIPO U.M. D=12" (SUMINISTRO E INSTALACIÓN)	UN	3937485
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3520	CODO G.RAD. PVC 45º TIPO U.M. D=2" (SUMINISTRO E INSTALACIÓN)	UN	91828
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	3521	CODO G.RAD. PVC 45º TIPO U.M. D=2 1/2" (SUMINISTRO E INSTALACIÓN)	UN	116889
