ORIGEN	GRUPO	CODIGO	NOMBRE	UM	PRECIO
Demanda	ENSAYO LABORATORIO - SUELOS	7511	CBR DE SUELOS COMPACTADOS EN EL LABORATORIO (METODO I). Norma técnica: INVE-148-13 NTC-2122-13 ASTM D1883-21.	UN	323561
Demanda	ENSAYO LABORATORIO - SUELOS	7520	RELACIONES HUMEDAD - PESO UNITARIO SECO EN LOS SUELOS (ENSAYO NORMAL DE COMPACTACION). Norma técnica: INVE-141-13 ASTM D698-12 (21)	UN	136850
Demanda	ENSAYO CAMPO - ELEMENTOS ESTRUCTURALES CONCRETO	7523	OBTENCION DE NUCLEOS DE CONCRETO ENDURECIDO (NUCLEOS DE 3"). Norma técnica: INVE-418-13 NTC-3658-18.	UN	247000
Demanda	ENSAYO CAMPO - ELEMENTOS ESTRUCTURALES CONCRETO	7524	OBTENCION DE NUCLEOS DE CONCRETO ENDURECIDO (NUCLEOS DE 4"). Norma técnica: INVE-418-13 NTC-3658-18.	UN	247000
Demanda	ENSAYO CAMPO - DIAGNOSTICO DE PAVIMENTOS	7530	EXTRACCION DE TESTIGOS DE PAVIMENTOS ASFALTICOS (NUCLEOS DE 4"). Norma técnica: INVE-758-13 Numeral 5.1 ASTM D5361/D5361M-16 (22).	UN	130900
Demanda	ENSAYO LABORATORIO - CONCRETOS HIDRÁULICOS	7542	RESISTENCIA A LA COMPRESION DE CILINDROS DE CONCRETO (MOLDEADOS O NUCLEOS). Norma técnica: INVE-410-13 NTC-673-21 ASTM C39-24	UN	10115
Demanda	ENSAYO LABORATORIO - CONCRETOS HIDRÁULICOS	7544	TRACCION INDIRECTA DE CILINDROS DE CONCRETO. Norma técnica: INVE-411-13 NTC-722-21 ASTM C496/C496M-17	UN	22610
Demanda	ENSAYO LABORATORIO - MATERIALES BITUMINOSOS	7550	ENSAYO DE ADHERENCIA EN BANDEJA. Norma técnica: INVE-740-13.	UN	173740
Demanda	ENSAYO LABORATORIO - MEZCLAS ASFALTICAS	7551	ESTABILIDAD Y FLUJO DE MEZCLAS ASFALTICAS EN CALIENTE EMPLEANDO EL EQUIPO MARSHALL (UNA PROBETA). Norma técnica: INVE-748-13 ASTM D6926-20 ASTM D6927-22	UN	84252
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	7554	SEÑALIZACION TUBULAR COLOMBINA PLASTICA	UN	46520
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	7555	CINTA DE SEÑALIZACION CAL 4 (ROLLO 500mx0.10m)	UN	42090
Demanda	MATERIALES DE FERRETERÍA Y OTROS	7556	PLASTICO NEGRO CALIBRE 6	M2	1802
Demanda	MATERIALES DE FERRETERÍA Y OTROS	7557	BOLSA DE LONA	UN	2931
Demanda	ELEMENTOS DE BIOSEGURIDAD	7558	BAÑO TIPO FLUSHING - ALQUILER MANTENIMIENTO Y ASEO DE BAÑOS PORTÁTILES VIP MENSUAL	UN/MES	863345
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	7559	TELA VERDE DE CERRAMIENTO (2.10mx250)	M2	2763
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	7560	POLISOMBRA 65% (1x7m) R-800 NEGRA	M2	3247
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	7561	POLISOMBRA 47% (4x100m)	M2	1852
Demanda	MADERAS	7562	POSTE ROLLIZO D= 12cm a 15cm	ML	23387
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	7567	SEÑAL EN POLIETILENO ALVEOLAR PARE-SIGA 45cms. DECORADA CON REFLECTIVO, GRADO ALTA INTENSIDAD	UN	95994
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7568	EXTINTOR x 5LB	UN	42900
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	7571	CONOS H= 0,9- 1,0mt	UN	83781
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7575	CAPA IMPERMEABLE CALIBRE 14 - 16	UN	34900
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7576	PROTECCION AUDITIVA DE INSERTAR (PAR)	UN	2040
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7577	GAFAS DE SEGURIDAD	UN	8100
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7578	GUANTE DE VAQUETA	PAR	9055
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7579	MASCARILLA DESECHABLE	UN	750
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7580	CASCO DE SEGURIDAD DIELECTRICO	UN	21800
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7582	PETO EN CARNAZA	UN	29738
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7583	PROTECTOR AUDITIVO TIPO COPA	UN	32800
Demanda	BORDILLOS Y LOSETAS	7585	SARDINEL ALTO RAMPA A86	ML	37506
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	7586	ESTOPEROL 10 cm x 3 cm (NO INCLUYE ELEMENTOS DE ANCLAJE)	UN	3413
Demanda	SOLDADURA,  PEGANTES Y LIMPIADORES	7587	PEGANTE EPOXICO DE DOS COMPONENTES	KG	193800
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	7596	VIBRADOR DE EJE FLEXIBLE A COMBUSTIÓN - POTENCIA DE 5 A 7 HP - INCLUYE COMBUSTIBLE	DIA	52107
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	7598	TRITURADO 1-1/2"	M3	95200
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7603	TUBERIA GRP 300mm (300mm-800mm PRESION) PN10 BAR SN 5000. Incluye Transporte.	ML	395382
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7604	TUBERIA GRP 400mm (300mm-800mm PRESION) PN 10 BAR SN 5000. Incluye Transporte.	ML	485859
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7606	TUBERIA GRP 500mm (300mm-800mm PRESION) PN 10 BAR SN 5000. Incluye Transporte.	ML	608367
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7607	TUBERIA GRP 600mm (300mm-800mm PRESION) PN 10 BAR SN 5000. INCLUYE TRANSPORTE	ML	658183
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7608	TUBERIA GRP 700mm (300mm-800mm PRESION) PN 10 BAR SN 5000. INCLUYE TRANSPORTE	ML	807048
Demanda	GEOSINTETICOS	7610	GEOMALLA BIAXIAL CON RESISTENCIA ULTIMA A LA TENSION, SENTIDO LONGITUDINAL Y TRANSVERSAL: ENTRE 30 KN/M Y 32 KN/M	M2	9663
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7613	TUBERIA GRP 800mm (300mm-800mm PRESION) PN 10 BAR SN 5000. Incluye Transporte.	ML	954768
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7614	TUBERIA GRP 900mm (600mm-2400mm FLUJO LIBRE) PN 10 BAR SN 5000. Incluye Transporte.	ML	1199074
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7615	TUBERIA GRP 1000mm (600mm-2400mm FLUJO LIBRE) PN 1 BAR SN 5000. Incluye Transporte.	ML	1517164
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7616	TUBERIA GRP 1100mm (600mm-2400mm FLUJO LIBRE) PN 1 BAR SN 5000. Incluye Transporte.	ML	1719583
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7617	TUBERIA GRP 1200mm (600mm-2400mm FLUJO LIBRE) PN 1 BAR SN 5000. INCLUYE TRANSPORTE.	ML	1922002
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7618	TUBERIA GRP 1300 (600mm-2400mm FLUJO LIBRE) PN 1 BAR SN 5000. INCLUYE TRANSPORTE	ML	2159845
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7619	TUBERIA GRP 1400 (600mm-2400mm FLUJO LIBRE) PN 1 BAR SN 5000. INCLUYE TRANSPORTE	ML	2762416
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7620	TUBERIA GRP 1500 (600mm-2400mm FLUJO LIBRE) PN 1 BAR SN 5000. INCLUYE TRANSPORTE	ML	3060985
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7621	TUBERIA GRP 1600 (600mm-2400mm FLUJO LIBRE) PN 1 BAR SN 5000. INCLUYE TRANSPORTE	ML	3384855
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7622	TUBERIA GRP 1700 (600mm-2400mm FLUJO LIBRE) PN 1 BAR SN 5000. INCLUYE TRANSPORTE	ML	3708725
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7626	ACOPLE GRP 300mm (PN 10 Bar) Incluye Transporte.	UN	623930
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7627	ACOPLE GRP 350mm (PN 10 Bar). Incluye Transporte.	UN	647170
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7628	ACOPLE GRP 400mm (PN 10 Bar). INCLUYE TRANSPORTE	UN	669423
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7630	ACOPLE GRP 500mm (PN 10 Bar).  INCLUYE TRANSPORTE	UN	705256
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7631	ACOPLE GRP 600mm (PN 10 Bar). INCLUYE TRANSPORTE	UN	905521
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7632	ACOPLE GRP 700mm (PN 10 Bar). INCLUYE TRANSPORTE	UN	968595
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7633	ACOPLE GRP 800mm (PN 10 Bar). INCLUYE TRANSPORTE	UN	1046753
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7634	ACOPLE GRP 900mm (PN 10 Bar). INCLUYE TRANSPORTE	UN	1126844
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7635	ACOPLE GRP 1000mm  (PN 1 BAR). INCLUYE TRANSPORTE	UN	1183187
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7636	ACOPLE GRP 1100mm  (PN 1 BAR). INCLUYE TRANSPORTE	UN	1242347
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7637	ACOPLE GRP 1200mm  (PN 1 BAR). INCLUYE TRANSPORTE	UN	1304465
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7638	ACOPLE GRP 1300mm  (PN 1 BAR). INCLUYE TRANSPORTE	UN	1369689
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7639	ACOPLE GRP 1400mm  (PN 1 BAR). INCLUYE TRANSPORTE	UN	1438173
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7640	ACOPLE GRP 1500mm  (PN 1 BAR). INCLUYE TRANSPORTE	UN	1510083
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7641	ACOPLE GRP 1600mm  (PN 1 BAR). INCLUYE TRANSPORTE	UN	1644655
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7642	ACOPLE GRP 1700mm  (PN 1 BAR). INCLUYE TRANSPORTE	UN	1705381
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7643	ACOPLE GRP 1800mm  (PN 1 BAR). INCLUYE TRANSPORTE	UN	1978646
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7644	ACOPLE GRP 2000mm  (PN 1 BAR). INCLUYE TRANSPORTE	UN	2105158
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7645	TUBERIA GRP 1800 (600mm-2400mm FLUJO LIBRE) PN 1 BAR SN 5000. INCLUYE TRANSPORTE	ML	4093322
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7646	TUBERIA GRP 2000 (600mm-2400mm FLUJO LIBRE) PN 1 BAR SN 5000. INCLUYE TRANSPORTE	ML	4832151
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7647	ACOPLE GRP 2400mm - PN 1 BAR. INCLUYE TRANSPORTE	UN	2423968
Demanda	TUBERÍA Y ACCESORIOS EN GRP	7648	TUBERIA GRP 2400 (600mm-2400mm FLUJO LIBRE) - PN 1 BAR SN 5000. INCLUYE TRANSPORTE	ML	6593196
Demanda	PINTURAS	7650	RECUBRIMIENTO BARRERA EPOXICO	GLN	217786
Demanda	PINTURAS	7651	CATALIZADOR BARRERA EPOXICA COMPONENTE B	GLN	281697
Demanda	PINTURAS	7652	RECUBRIMIENTO EN ESMALTE URETANO GRIS	GLN	305251
Demanda	PINTURAS	7653	CATALIZADOR ESMALTE  URETANO (COMPONENTE B)	GLN	403920
Demanda	PINTURAS	7654	DISOLVENTE EPOXICO	GLN	75473
Demanda	PINTURAS	7655	DISOLVENTE URETANO	GLN	90335
Demanda	PINTURAS	7656	IMPRIMANTE EPOXICO RICO EN ZINC	GLN	181163
Demanda	PINTURAS	7657	CATALIZADOR PARA IMPRIMANTE EPOXICO RICO EN ZINC	GLN	143612
Demanda	EMULSIONES Y MEZCLAS ASFÁLTICAS	7658	MEZCLA ASFÁLTICA EN CALIENTE CON ASFALTO MODIFICADO CON GRANO DE CAUCHO RECICLADO (GCR)	M3	1238040
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	7664	SEÑALETICA SITP 1-2 RUTAS H=3.75 CON O SIN CENEFA	UN	1163004
Demanda	PINTURAS	7680	PINTURA EN ESMALTE DOMESTICO	GLN	99960
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	7686	BASE GRANULAR BG_B CON RECICLADO DE CONCRETO HIDRAULICO	M3	82381
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	7687	BASE GRANULAR BG_A CON RECICLADO DE CONCRETO HIDRAULICO	M3	95611
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	7688	BASE GRANULAR BG_C CON RECICLADO DE CONCRETO HIDRAULICO	M3	76120
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	7689	SUBBASE GRANULAR SBG_A CON RECICLADO DE CONCRETO HIDRAULICO	M3	74850
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	7690	SUBBASE GRANULAR SBG_B CON RECICLADO DE CONCRETO HIDRAULICO	M3	72616
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	7691	SUBBASE GRANULAR SBG_C CON RECICLADO DE CONCRETO HIDRAULICO	M3	66565
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	7692	SUBBASE GRANULAR CON RECICLADO DE CONCRETO ASFALTICO	M3	104720
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	7695	SIERRA ELÉCTRICA CALADORA - POTENCIA DE 500 A 563 W	HR	2838
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	7697	PLANTA ELECTRICA POTENCIA ELÉCTRICA GENERADA 4KW - INCLUYE COMBUSTIBLE	HR	13212
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	7698	PULIDORA MANUAL ELECTRICA	HR	2549
Demanda	MATERIALES DE FERRETERÍA Y OTROS	7699	DISCO DE CORTE METAL 7 X 1/8"	UN	5206
Demanda	MATERIALES DE FERRETERÍA Y OTROS	7700	DISCO ABRASIVO DESBASTE METAL 7 X 1/4"	UN	9305
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	7701	TALADRO ROTOPERCUTOR - POTENCIA DE 860 A 1030 WATTS	HR	3363
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	7707	GUADAÑADORA - POTENCIA DE 1.3 A 1.7 KW - INCLUYE COMBUSTIBLE	DIA	79213
Demanda	MARCOS, TAPAS, REJILLAS, HERRAJES Y CAJILLAS	7710	PLAQUETA TIPO REJILLA (PEATONAL) 0.40 x 0.40 e= 6cm	UN	57596
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	7713	CODO 45° PVC E.L. D=1 1/2"	UN	11566
Demanda	ARBOLES-GRAMAS-VEGETACIÓN Y PLANTACIÓN PAISAJÍSTIC	7714	PLANTACION DE LLAMA AMARILLA (Incluye suministro al sitio de obra, plantación, tierra negra, abono y tutor)	M2	62174
Demanda	ARBOLES-GRAMAS-VEGETACIÓN Y PLANTACIÓN PAISAJÍSTIC	7715	PLANTACION DE COLA DE ZORRO (Incluye suministro al sitio de obra, plantación, tierra negra, abono y tutor)	M2	53550
Demanda	ARBOLES-GRAMAS-VEGETACIÓN Y PLANTACIÓN PAISAJÍSTIC	7717	PLANTACION DE EUCALIPTO POMARROSO H=1.5 m. (Incluye suministro al sitio de obra, plantacion, caja, tierra, abono y tutor)	UN	194812
Demanda	ARBOLES-GRAMAS-VEGETACIÓN Y PLANTACIÓN PAISAJÍSTIC	7718	PLANTACION DE CHICALA H=1.5 m. (Incluye suministro al sitio de obra, plantacion, caja, tierra,  abono y tutor)	UN	113202
Demanda	ARBOLES-GRAMAS-VEGETACIÓN Y PLANTACIÓN PAISAJÍSTIC	7720	PLANTACION DE JAZMIN CHINO H= 1.5 m. (Incluye suministro al sitio de obra, plantacion, caja, tierra, abono y tutor)	UN	177541
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	7722	TUBERIA PVC E.L. D=1 1/2" RDE 21	ML	16703
Demanda	ARBOLES-GRAMAS-VEGETACIÓN Y PLANTACIÓN PAISAJÍSTIC	7723	BLOQUEO Y TRANSPLANTE DE ARBOLES DE 1-5mt (Incluye transporte, recolección)	UN	1104913
Demanda	ARBOLES-GRAMAS-VEGETACIÓN Y PLANTACIÓN PAISAJÍSTIC	7724	BLOQUEO Y TRANSPLANTE DE ARBOLES DE 5 - 10mt (Incluye transporte, recolección)	UN	1657370
Demanda	ARBOLES-GRAMAS-VEGETACIÓN Y PLANTACIÓN PAISAJÍSTIC	7725	BLOQUEO Y TRANSPLANTE DE ARBOLES DE 10 - 15mt (Incluye transporte, recolección)	UN	2209827
Demanda	TUBERÍA Y ACCESORIOS ACERO AL CARBÓN	7727	TUBERIAS ACERO CARBÓN A106 SCH-40 SIN COSTURA D=3"	ML	92820
Demanda	TUBERÍA Y ACCESORIOS ACERO AL CARBÓN	7729	TUBERIAS ACERO CARBÓN A106 SCH-40 SIN COSTURA D=6"	ML	314160
Demanda	TUBERÍA Y ACCESORIOS ACERO AL CARBÓN	7730	TUBERIAS ACERO CARBÓN A106 SCH-40 SIN COSTURA D=8"	ML	568860
Demanda	ENSAYO LABORATORIO - AGREGADOS PETREOS	7737	ANALISIS GRANULOMETRICO DE LOS AGREGADOS GRUESO Y FINO. Norma técnica: INVE-213-13 NTC-77-18.	UN	109956
Demanda	ENSAYO LABORATORIO - AGREGADOS PETREOS	7738	RESISTENCIA A LA DEGRADACION DE LOS AGREGADOS DE TAMAÑOS MENORES DE 37.5 MM (1 1/2") POR MEDIO DE LA MAQUINA DE LOS ANGELES. Norma técnica: INVE-218-13 NTC-98-19 ASTM C131/C131M-20.	UN	152439
Demanda	ENSAYO LABORATORIO - AGREGADOS PETREOS	7743	PORCENTAJE DE PARTICULAS FRACTURADAS EN UN AGREGADO GRUESO. Norma técnica: INVE-227-13 NTC-5987-22	UN	87584
Demanda	ENSAYO LABORATORIO - AGREGADOS PETREOS	7744	INDICES DE APLANAMIENTO Y ALARGAMIENTO DE LOS AGREGADOS PARA CARRETERAS. Norma técnica: INVE-230-13.	UN	137088
Demanda	ENSAYO LABORATORIO - AGREGADOS PETREOS	7750	DENSIDAD, DENSIDAD RELATIVA (GRAVEDAD ESPECIFICA) Y ABSORCION DEL AGREGADO FINO. Norma técnica: INVE-222-13 NTC-237-20 ASTM C128-22	UN	102459
Demanda	ENSAYO LABORATORIO - MATERIALES BITUMINOSOS	7752	PENETRACION DE LOS MATERIALES BITUMINOSOS. Norma técnica: INVE-706-13 NTC-5028-16 ASTM D5/D5M-20	UN	130900
Demanda	ENSAYO LABORATORIO - MATERIALES BITUMINOSOS	7754	DUCTILIDAD DE LOS MATERIALES ASFALTICOS. Norma técnica: INVE-702-13 ASTM D113/D113M-17 (23)e1	UN	176000
Demanda	ENSAYO LABORATORIO - MEZCLAS ASFALTICAS	7755	EVALUACION DE LA SUSCEPTIBILIDAD AL AGUA DE LAS MEZCLAS DE CONCRETO ASFALTICO UTILIZANDO LA PRUEBA DE TRACCION INDIRECTA (SEIS PROBETAS). Norma técnica: INVE-725-13 ASTM D4867/D4867M-22 AASHTO T-283-22	UN	1260210
Demanda	ENSAYO LABORATORIO - MEZCLAS ASFALTICAS	7758	ENSAYO DE TENSION INDIRECTA PARA DETERMINAR EL MODULO RESILIENTE DE MEZCLAS ASFALTICAS (TRES TEMPERATURAS Y TRES FRECUENCIAS). Norma técnica: INVE-749-13 UNE-EN 12697-26-19 Anexo F ASTM D7369-20.	UN	1914710
Demanda	ENSAYO LABORATORIO - CONCRETOS HIDRÁULICOS	7762	MODULO DE ELASTICIDAD ESTATICO Y RELACION DE POISSON DEL CONCRETO EN COMPRESION. Norma técnica: INVE-749-13 ASTM C469/C469M-22.	UN	285600
Demanda	ENSAYO LABORATORIO - MATERIALES BITUMINOSOS	7766	PUNTO DE ABLANDAMIENTO DE MATERIALES BITUMINOSOS (APARATO DE ANILLO Y BOLA). Norma técnica: INVE-712-13 NTC-5118-16 ASTM D36/D36M-14 (20)	UN	168000
Demanda	FORMALETAS, ANDAMIOS Y ACCESORIOS	7767	ANDAMIO TUBULAR DE 1.50m* 1,50m  (incluye dos marcos + dos crucetas)	DIA	1384
Demanda	FORMALETAS, ANDAMIOS Y ACCESORIOS	7769	PLATAFORMA METALICA PARA ANDAMIO	DIA	3085
Demanda	ENSAYO LABORATORIO - MEZCLAS ASFALTICAS	7770	DISEÑO DE MEZCLAS ASFALTICAS METODO MARSHALL.	UN	2170000
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7772	DETERMINACION DE DEMANDA BIOQUIMICA DE OXIGENO (DBO). Norma técnica: SM-5210-B-17.	UN	74995
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7773	DETERMINACION DE DEMANDA QUIMICA DE OXIGENO (DQO). Norma técnica: SM-5220-D-17.	UN	72496
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7774	DETERMINACION DE OXIGENO DISUELTO (MODIFICACION DE AZIDA). Norma técnica: SM-4500-O-C-17.	UN	24217
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7775	DETERMINACION DE NITROGENO ORGANICO (METODO SEMI-MICRO-KJELDAHL). Norma técnica: SM-4500-Norg-C-17.	UN	58310
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7776	FOSFORO TOTAL. Norma técnica: SM-4500-P-B-17 SM-4500-P-E-17.	UN	33320
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7777	COLIFORMES TOTALES FERMENTACION TUBOS MULTIPLES. Norma técnica: SM-9221-B-17.	UN	64617
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7778	COLIFORMES FECALES FERMENTACION TUBOS MULTIPLES. Norma técnica: SM-9221-E-17	UN	59500
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7780	DETERMINACION DE POTASIO. Norma técnica: SM-3500-K-B-17.	UN	34510
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7781	ACIDEZ TOTAL. Norma técnica: SM-2310-B-17.	UN	14280
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7782	ALCALINIDAD TOTAL. Norma técnica: SM-2320-B-17.	UN	20530
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7783	DETERMINACION DE TURBIEDAD. (METODO NEFELOMETRICO). Norma técnica: SM-2130-B-17.	UN	9758
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7784	DETERMINACION DE ACEITES Y GRASAS. Norma técnica: SM-5520-B-17.	UN	65450
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7785	SOLIDOS SUSPENDIDOS TOTALES, SECADO A 103°C - 105°C. Norma técnica: SM-2540-B-17.	UN	34674
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7786	SOLIDOS DISUELTOS TOTALES. Norma técnica: SM-2540-C-17.	UN	34748
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7787	SOLIDOS TOTALES, SECADO A 103°C - 105°C. Norma técnica: SM-2540-D-17 ASTM C 1603 2010	UN	35677
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7788	DETERMINACION DE SOLIDOS SEDIMENTABLES. Norma técnica: SM-2540-F-17.	UN	9520
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7798	DETERMINACION DE PH. Norma técnica: SM-4500-H+B-17 ASTM D1293-18	UN	5950
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7800	DETERMINACION DE TEMPERATURA DEL AGUA. Norma técnica: SM-2550-B-17.	UN	3181
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	7801	DETERMINACION DE COLOR VERDADERO (METODO DE COMPARACION VISUAL). Norma técnica: SM-2120-B-17.	UN	15915
Demanda	MATERIALES DE FERRETERÍA Y OTROS	7811	CEPILLO INDUSTRIAL DE NYLON CON CABO DE 35CM A 42CM X 9CM X 17CM	UN	17190
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7819	EXTINTOR POLVO QUIMICO SECO DE 20LB TIPO ABC METALICO CON GANCHO Y AVISO	UN	93900
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7821	BOTA LISA CON PUNTERA EN ACERO DE CAUCHO, CINTA AMARILLA, PUNTERA Y PLANTILLA EN ACERO	PAR	197064
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7822	BOTA CUERO LISA NEGRA SEGURIDAD PUNTERA DE ACERO	PAR	96900
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7824	PROTECTOR AUDITIVO TIPO TAPON DESECHABLE SIN CORDON	PAR	865
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7825	MASCARILLA DESECHABLE CONTRA POLVOS Y PARTICULAS NO TOXICAS	UN	4400
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7826	MASCARILLA DESECHABLE CON VALVULA CONTRA POLVO Y PARTICULAS NO TOXICAS	UN	9900
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7827	PROTECTOR AUDITIVO TIPO TAPON INSERCION EN SILICONA CON CORDEL EN ESTUCHE	PAR	2319
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7832	BARBUQUEJO EN REATA CON MENTONERA CON TRES APOYOS PARA CASCO	UN	6188
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7836	ARNES MULTIPROPOSITO CON ESLINGA - 4 ANILLOS - PARA RESTRICCION Y DETENCION DE CAIDAS CON PUNTO FIJO	UN	191900
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7837	ESLINGA SEGURIDAD CINTA DE NYLON EN Y CON AMORTIGUADOR Y 2 MOSQUETONES GRANDES	UN	255000
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7839	OVEROL IMPERMEABLE INDUSTRIAL AMARILLO 2 PIEZAS CON CAPUCHA	UN	62316
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	7844	GUANTE NITRILO 13" RESISTENTE CONTRA QUIMICOS COMBUSTIBLES SOLVENTES GRASAS	PAR	11900
